"","site","date1","temp_xbar","temp_max","temp_min","lat","long"
"382","cloudveil",2020-08-17,3.34004166666667,4.063,2.77,43.72551,-110.79608
"383","cloudveil",2020-08-18,3.45075,3.985,3.009,43.72551,-110.79608
"384","cloudveil",2020-08-19,3.489125,4.011,3.142,43.72551,-110.79608
"385","cloudveil",2020-08-20,3.29479166666667,3.643,3.009,43.72551,-110.79608
"386","cloudveil",2020-08-21,3.12041666666667,3.617,2.717,43.72551,-110.79608
"387","cloudveil",2020-08-22,3.27645833333333,3.906,2.823,43.72551,-110.79608
"388","cloudveil",2020-08-23,3.32429166666667,3.88,2.85,43.72551,-110.79608
"389","cloudveil",2020-08-24,3.55020833333333,4.272,3.063,43.72551,-110.79608
"390","cloudveil",2020-08-25,3.73466666666667,4.324,3.354,43.72551,-110.79608
"391","cloudveil",2020-08-26,3.659,4.272,3.142,43.72551,-110.79608
"392","cloudveil",2020-08-27,3.62508333333333,4.22,3.221,43.72551,-110.79608
"393","cloudveil",2020-08-28,3.53208333333333,4.063,3.009,43.72551,-110.79608
"394","cloudveil",2020-08-29,3.48904166666667,4.063,3.036,43.72551,-110.79608
"395","cloudveil",2020-08-30,3.27025,3.854,2.85,43.72551,-110.79608
"396","cloudveil",2020-08-31,2.424,2.797,2.128,43.72551,-110.79608
"397","cloudveil",2020-09-01,2.30845833333333,2.85,1.859,43.72551,-110.79608
"398","cloudveil",2020-09-02,3.07120833333333,3.801,2.584,43.72551,-110.79608
"399","cloudveil",2020-09-03,3.36104166666667,4.089,2.797,43.72551,-110.79608
"400","cloudveil",2020-09-04,3.54570833333333,4.272,2.93,43.72551,-110.79608
"401","cloudveil",2020-09-05,3.745,4.454,3.168,43.72551,-110.79608
"402","cloudveil",2020-09-06,3.68783333333333,4.194,3.354,43.72551,-110.79608
"403","cloudveil",2020-09-07,3.22079166666667,4.037,1.507,43.72551,-110.79608
"404","cloudveil",2020-09-08,1.82295833333333,2.021,1.615,43.72551,-110.79608
"405","cloudveil",2020-09-09,1.72579166666667,2.074,1.453,43.72551,-110.79608
"406","cloudveil",2020-09-10,1.96729166666667,2.396,1.615,43.72551,-110.79608
"407","cloudveil",2020-09-11,2.32545833333333,2.85,1.94,43.72551,-110.79608
"408","cloudveil",2020-09-12,2.70933333333333,3.274,2.262,43.72551,-110.79608
"409","cloudveil",2020-09-13,3.02720833333333,3.696,2.53,43.72551,-110.79608
"410","cloudveil",2020-09-14,3.174,3.906,2.69,43.72551,-110.79608
"411","cloudveil",2020-09-15,3.23691666666667,3.854,2.744,43.72551,-110.79608
"412","cloudveil",2020-09-16,3.28579166666667,3.854,2.877,43.72551,-110.79608
"413","cloudveil",2020-09-17,3.3615,4.011,2.903,43.72551,-110.79608
"414","cloudveil",2020-09-18,3.312375,3.643,2.956,43.72551,-110.79608
"415","cloudveil",2020-09-19,3.07429166666667,3.301,2.637,43.72551,-110.79608
"416","cloudveil",2020-09-20,2.67883333333333,3.063,2.396,43.72551,-110.79608
"417","cloudveil",2020-09-21,2.73595833333333,3.301,2.289,43.72551,-110.79608
"418","cloudveil",2020-09-22,3.04858333333333,3.538,2.664,43.72551,-110.79608
"419","cloudveil",2020-09-23,3.01875,3.564,2.584,43.72551,-110.79608
"420","cloudveil",2020-09-24,3.11375,3.67,2.717,43.72551,-110.79608
"421","cloudveil",2020-09-25,3.02791666666667,3.38,2.744,43.72551,-110.79608
"422","cloudveil",2020-09-26,2.28283333333333,2.93,1.886,43.72551,-110.79608
"423","cloudveil",2020-09-27,1.53279166666667,1.859,1.317,43.72551,-110.79608
"424","cloudveil",2020-09-28,1.4625,1.805,1.18,43.72551,-110.79608
"425","cloudveil",2020-09-29,1.731375,2.074,1.425,43.72551,-110.79608
"426","cloudveil",2020-09-30,2.012375,2.37,1.697,43.72551,-110.79608
"427","cloudveil",2020-10-01,2.089875,2.37,1.778,43.72551,-110.79608
"428","cloudveil",2020-10-02,2.25541666666667,2.53,2.074,43.72551,-110.79608
"429","cloudveil",2020-10-03,2.316875,2.664,1.994,43.72551,-110.79608
"430","cloudveil",2020-10-04,2.32579166666667,2.664,2.047,43.72551,-110.79608
"431","cloudveil",2020-10-05,2.25658333333333,2.557,1.94,43.72551,-110.79608
"432","cloudveil",2020-10-06,2.23645833333333,2.503,1.913,43.72551,-110.79608
"433","cloudveil",2020-10-07,2.18608333333333,2.423,1.886,43.72551,-110.79608
"434","cloudveil",2020-10-08,2.144875,2.37,1.94,43.72551,-110.79608
"435","cloudveil",2020-10-09,1.93741666666667,2.101,1.724,43.72551,-110.79608
"436","cloudveil",2020-10-10,2.04591666666667,2.423,1.724,43.72551,-110.79608
"437","cloudveil",2020-10-11,1.15508333333333,1.697,0.907,43.72551,-110.79608
"438","cloudveil",2020-10-12,1.10641666666667,1.208,0.962,43.72551,-110.79608
"439","cloudveil",2020-10-13,1.15529166666667,1.262,0.989,43.72551,-110.79608
"440","cloudveil",2020-10-14,0.809458333333333,1.153,0.495,43.72551,-110.79608
"441","cloudveil",2020-10-15,0.193,0.495,0,43.72551,-110.79608
"442","cloudveil",2020-10-16,0.012,0.024,0,43.72551,-110.79608
"443","cloudveil",2020-10-17,0.009,0.024,0,43.72551,-110.79608
"444","cloudveil",2020-10-18,0,0,0,43.72551,-110.79608
"445","cloudveil",2020-10-19,0,0,0,43.72551,-110.79608
"446","cloudveil",2020-10-20,0,0,0,43.72551,-110.79608
"447","cloudveil",2020-10-21,0,0,0,43.72551,-110.79608
"448","cloudveil",2020-10-22,0,0,0,43.72551,-110.79608
"449","cloudveil",2020-10-23,0,0,0,43.72551,-110.79608
"450","cloudveil",2020-10-24,0,0,0,43.72551,-110.79608
"451","cloudveil",2020-10-25,0,0,0,43.72551,-110.79608
"452","cloudveil",2020-10-26,0,0,0,43.72551,-110.79608
"453","cloudveil",2020-10-27,0,0,0,43.72551,-110.79608
"454","cloudveil",2020-10-28,0,0,0,43.72551,-110.79608
"455","cloudveil",2020-10-29,0,0,0,43.72551,-110.79608
"456","cloudveil",2020-10-30,0,0,0,43.72551,-110.79608
"457","cloudveil",2020-10-31,0,0,0,43.72551,-110.79608
"458","cloudveil",2020-11-01,0,0,0,43.72551,-110.79608
"459","cloudveil",2020-11-02,0,0,0,43.72551,-110.79608
"460","cloudveil",2020-11-03,0,0,0,43.72551,-110.79608
"461","cloudveil",2020-11-04,0,0,0,43.72551,-110.79608
"462","cloudveil",2020-11-05,0,0,0,43.72551,-110.79608
"463","cloudveil",2020-11-06,0,0,0,43.72551,-110.79608
"464","cloudveil",2020-11-07,0,0,0,43.72551,-110.79608
"465","cloudveil",2020-11-08,0,0,0,43.72551,-110.79608
"466","cloudveil",2020-11-09,0,0,0,43.72551,-110.79608
"467","cloudveil",2020-11-10,0,0,0,43.72551,-110.79608
"468","cloudveil",2020-11-11,0,0,0,43.72551,-110.79608
"469","cloudveil",2020-11-12,0,0,0,43.72551,-110.79608
"470","cloudveil",2020-11-13,0,0,0,43.72551,-110.79608
"471","cloudveil",2020-11-14,0,0,0,43.72551,-110.79608
"472","cloudveil",2020-11-15,0,0,0,43.72551,-110.79608
"473","cloudveil",2020-11-16,0,0,0,43.72551,-110.79608
"474","cloudveil",2020-11-17,0,0,0,43.72551,-110.79608
"475","cloudveil",2020-11-18,0,0,0,43.72551,-110.79608
"476","cloudveil",2020-11-19,0,0,0,43.72551,-110.79608
"477","cloudveil",2020-11-20,0,0,0,43.72551,-110.79608
"478","cloudveil",2020-11-21,0,0,0,43.72551,-110.79608
"479","cloudveil",2020-11-22,0,0,0,43.72551,-110.79608
"480","cloudveil",2020-11-23,0,0,0,43.72551,-110.79608
"481","cloudveil",2020-11-24,0,0,0,43.72551,-110.79608
"482","cloudveil",2020-11-25,0,0,0,43.72551,-110.79608
"483","cloudveil",2020-11-26,0,0,0,43.72551,-110.79608
"484","cloudveil",2020-11-27,0,0,0,43.72551,-110.79608
"485","cloudveil",2020-11-28,0,0,0,43.72551,-110.79608
"486","cloudveil",2020-11-29,0,0,0,43.72551,-110.79608
"487","cloudveil",2020-11-30,0,0,0,43.72551,-110.79608
"488","cloudveil",2020-12-01,0,0,0,43.72551,-110.79608
"489","cloudveil",2020-12-02,0,0,0,43.72551,-110.79608
"490","cloudveil",2020-12-03,0,0,0,43.72551,-110.79608
"491","cloudveil",2020-12-04,0,0,0,43.72551,-110.79608
"492","cloudveil",2020-12-05,0,0,0,43.72551,-110.79608
"493","cloudveil",2020-12-06,0,0,0,43.72551,-110.79608
"494","cloudveil",2020-12-07,0,0,0,43.72551,-110.79608
"495","cloudveil",2020-12-08,0,0,0,43.72551,-110.79608
"496","cloudveil",2020-12-09,0,0,0,43.72551,-110.79608
"497","cloudveil",2020-12-10,0,0,0,43.72551,-110.79608
"498","cloudveil",2020-12-11,0,0,0,43.72551,-110.79608
"499","cloudveil",2020-12-12,0,0,0,43.72551,-110.79608
"500","cloudveil",2020-12-13,0,0,0,43.72551,-110.79608
"501","cloudveil",2020-12-14,0,0,0,43.72551,-110.79608
"502","cloudveil",2020-12-15,0,0,0,43.72551,-110.79608
"503","cloudveil",2020-12-16,0,0,0,43.72551,-110.79608
"504","cloudveil",2020-12-17,0,0,0,43.72551,-110.79608
"505","cloudveil",2020-12-18,0,0,0,43.72551,-110.79608
"506","cloudveil",2020-12-19,0,0,0,43.72551,-110.79608
"507","cloudveil",2020-12-20,0,0,0,43.72551,-110.79608
"508","cloudveil",2020-12-21,0,0,0,43.72551,-110.79608
"509","cloudveil",2020-12-22,0,0,0,43.72551,-110.79608
"510","cloudveil",2020-12-23,0,0,0,43.72551,-110.79608
"511","cloudveil",2020-12-24,0,0,0,43.72551,-110.79608
"512","cloudveil",2020-12-25,0,0,0,43.72551,-110.79608
"513","cloudveil",2020-12-26,0,0,0,43.72551,-110.79608
"514","cloudveil",2020-12-27,0,0,0,43.72551,-110.79608
"515","cloudveil",2020-12-28,0,0,0,43.72551,-110.79608
"516","cloudveil",2020-12-29,0,0,0,43.72551,-110.79608
"517","cloudveil",2020-12-30,0,0,0,43.72551,-110.79608
"518","cloudveil",2020-12-31,0,0,0,43.72551,-110.79608
"519","cloudveil",2021-01-01,0,0,0,43.72551,-110.79608
"520","cloudveil",2021-01-02,0,0,0,43.72551,-110.79608
"521","cloudveil",2021-01-03,0,0,0,43.72551,-110.79608
"522","cloudveil",2021-01-04,0,0,0,43.72551,-110.79608
"523","cloudveil",2021-01-05,0,0,0,43.72551,-110.79608
"524","cloudveil",2021-01-06,0,0,0,43.72551,-110.79608
"525","cloudveil",2021-01-07,0,0,0,43.72551,-110.79608
"526","cloudveil",2021-01-08,0,0,0,43.72551,-110.79608
"527","cloudveil",2021-01-09,0,0,0,43.72551,-110.79608
"528","cloudveil",2021-01-10,0,0,0,43.72551,-110.79608
"529","cloudveil",2021-01-11,0,0,0,43.72551,-110.79608
"530","cloudveil",2021-01-12,0,0,0,43.72551,-110.79608
"531","cloudveil",2021-01-13,0,0,0,43.72551,-110.79608
"532","cloudveil",2021-01-14,0,0,0,43.72551,-110.79608
"533","cloudveil",2021-01-15,0,0,0,43.72551,-110.79608
"534","cloudveil",2021-01-16,0,0,0,43.72551,-110.79608
"535","cloudveil",2021-01-17,0,0,0,43.72551,-110.79608
"536","cloudveil",2021-01-18,0,0,0,43.72551,-110.79608
"537","cloudveil",2021-01-19,0,0,0,43.72551,-110.79608
"538","cloudveil",2021-01-20,0,0,0,43.72551,-110.79608
"539","cloudveil",2021-01-21,0,0,0,43.72551,-110.79608
"540","cloudveil",2021-01-22,0,0,0,43.72551,-110.79608
"541","cloudveil",2021-01-23,0,0,0,43.72551,-110.79608
"542","cloudveil",2021-01-24,0,0,0,43.72551,-110.79608
"543","cloudveil",2021-01-25,0,0,0,43.72551,-110.79608
"544","cloudveil",2021-01-26,0,0,0,43.72551,-110.79608
"545","cloudveil",2021-01-27,0,0,0,43.72551,-110.79608
"546","cloudveil",2021-01-28,0,0,0,43.72551,-110.79608
"547","cloudveil",2021-01-29,0,0,0,43.72551,-110.79608
"548","cloudveil",2021-01-30,0,0,0,43.72551,-110.79608
"549","cloudveil",2021-01-31,0,0,0,43.72551,-110.79608
"550","cloudveil",2021-02-01,0,0,0,43.72551,-110.79608
"551","cloudveil",2021-02-02,0,0,0,43.72551,-110.79608
"552","cloudveil",2021-02-03,0,0,0,43.72551,-110.79608
"553","cloudveil",2021-02-04,0,0,0,43.72551,-110.79608
"554","cloudveil",2021-02-05,0,0,0,43.72551,-110.79608
"555","cloudveil",2021-02-06,0,0,0,43.72551,-110.79608
"556","cloudveil",2021-02-07,0,0,0,43.72551,-110.79608
"557","cloudveil",2021-02-08,0,0,0,43.72551,-110.79608
"558","cloudveil",2021-02-09,0,0,0,43.72551,-110.79608
"559","cloudveil",2021-02-10,0,0,0,43.72551,-110.79608
"560","cloudveil",2021-02-11,0,0,0,43.72551,-110.79608
"561","cloudveil",2021-02-12,0,0,0,43.72551,-110.79608
"562","cloudveil",2021-02-13,0,0,0,43.72551,-110.79608
"563","cloudveil",2021-02-14,0,0,0,43.72551,-110.79608
"564","cloudveil",2021-02-15,0,0,0,43.72551,-110.79608
"565","cloudveil",2021-02-16,0,0,0,43.72551,-110.79608
"566","cloudveil",2021-02-17,0,0,0,43.72551,-110.79608
"567","cloudveil",2021-02-18,0,0,0,43.72551,-110.79608
"568","cloudveil",2021-02-19,0,0,0,43.72551,-110.79608
"569","cloudveil",2021-02-20,0,0,0,43.72551,-110.79608
"570","cloudveil",2021-02-21,0,0,0,43.72551,-110.79608
"571","cloudveil",2021-02-22,0,0,0,43.72551,-110.79608
"572","cloudveil",2021-02-23,0,0,0,43.72551,-110.79608
"573","cloudveil",2021-02-24,0,0,0,43.72551,-110.79608
"574","cloudveil",2021-02-25,0,0,0,43.72551,-110.79608
"575","cloudveil",2021-02-26,0,0,0,43.72551,-110.79608
"576","cloudveil",2021-02-27,0,0,0,43.72551,-110.79608
"577","cloudveil",2021-02-28,0,0,0,43.72551,-110.79608
"578","cloudveil",2021-03-01,0,0,0,43.72551,-110.79608
"579","cloudveil",2021-03-02,0,0,0,43.72551,-110.79608
"580","cloudveil",2021-03-03,0,0,0,43.72551,-110.79608
"581","cloudveil",2021-03-04,0,0,0,43.72551,-110.79608
"582","cloudveil",2021-03-05,0,0,0,43.72551,-110.79608
"583","cloudveil",2021-03-06,0,0,0,43.72551,-110.79608
"584","cloudveil",2021-03-07,0,0,0,43.72551,-110.79608
"585","cloudveil",2021-03-08,0,0,0,43.72551,-110.79608
"586","cloudveil",2021-03-09,0,0,0,43.72551,-110.79608
"587","cloudveil",2021-03-10,0,0,0,43.72551,-110.79608
"588","cloudveil",2021-03-11,0,0,0,43.72551,-110.79608
"589","cloudveil",2021-03-12,0,0,0,43.72551,-110.79608
"590","cloudveil",2021-03-13,0,0,0,43.72551,-110.79608
"591","cloudveil",2021-03-14,0,0,0,43.72551,-110.79608
"592","cloudveil",2021-03-15,0,0,0,43.72551,-110.79608
"593","cloudveil",2021-03-16,0,0,0,43.72551,-110.79608
"594","cloudveil",2021-03-17,0,0,0,43.72551,-110.79608
"595","cloudveil",2021-03-18,0,0,0,43.72551,-110.79608
"596","cloudveil",2021-03-19,0,0,0,43.72551,-110.79608
"597","cloudveil",2021-03-20,0,0,0,43.72551,-110.79608
"598","cloudveil",2021-03-21,0,0,0,43.72551,-110.79608
"599","cloudveil",2021-03-22,0,0,0,43.72551,-110.79608
"600","cloudveil",2021-03-23,0,0,0,43.72551,-110.79608
"601","cloudveil",2021-03-24,0,0,0,43.72551,-110.79608
"602","cloudveil",2021-03-25,0,0,0,43.72551,-110.79608
"603","cloudveil",2021-03-26,0,0,0,43.72551,-110.79608
"604","cloudveil",2021-03-27,0,0,0,43.72551,-110.79608
"605","cloudveil",2021-03-28,0,0,0,43.72551,-110.79608
"606","cloudveil",2021-03-29,0,0,0,43.72551,-110.79608
"607","cloudveil",2021-03-30,0,0,0,43.72551,-110.79608
"608","cloudveil",2021-03-31,0,0,0,43.72551,-110.79608
"609","cloudveil",2021-04-01,0,0,0,43.72551,-110.79608
"610","cloudveil",2021-04-02,0,0,0,43.72551,-110.79608
"611","cloudveil",2021-04-03,0,0,0,43.72551,-110.79608
"612","cloudveil",2021-04-04,0,0,0,43.72551,-110.79608
"613","cloudveil",2021-04-05,0,0,0,43.72551,-110.79608
"614","cloudveil",2021-04-06,0,0,0,43.72551,-110.79608
"615","cloudveil",2021-04-07,0,0,0,43.72551,-110.79608
"616","cloudveil",2021-04-08,0,0,0,43.72551,-110.79608
"617","cloudveil",2021-04-09,0,0,0,43.72551,-110.79608
"618","cloudveil",2021-04-10,0,0,0,43.72551,-110.79608
"619","cloudveil",2021-04-11,0,0,0,43.72551,-110.79608
"620","cloudveil",2021-04-12,0,0,0,43.72551,-110.79608
"621","cloudveil",2021-04-13,0,0,0,43.72551,-110.79608
"622","cloudveil",2021-04-14,0,0,0,43.72551,-110.79608
"623","cloudveil",2021-04-15,0,0,0,43.72551,-110.79608
"624","cloudveil",2021-04-16,0,0,0,43.72551,-110.79608
"625","cloudveil",2021-04-17,0,0,0,43.72551,-110.79608
"626","cloudveil",2021-04-18,0,0,0,43.72551,-110.79608
"627","cloudveil",2021-04-19,0,0,0,43.72551,-110.79608
"628","cloudveil",2021-04-20,0,0,0,43.72551,-110.79608
"629","cloudveil",2021-04-21,0,0,0,43.72551,-110.79608
"630","cloudveil",2021-04-22,0,0,0,43.72551,-110.79608
"631","cloudveil",2021-04-23,0,0,0,43.72551,-110.79608
"632","cloudveil",2021-04-24,0,0,0,43.72551,-110.79608
"633","cloudveil",2021-04-25,0,0,0,43.72551,-110.79608
"634","cloudveil",2021-04-26,0,0,0,43.72551,-110.79608
"635","cloudveil",2021-04-27,0,0,0,43.72551,-110.79608
"636","cloudveil",2021-04-28,0,0,0,43.72551,-110.79608
"637","cloudveil",2021-04-29,0,0,0,43.72551,-110.79608
"638","cloudveil",2021-04-30,0,0,0,43.72551,-110.79608
"639","cloudveil",2021-05-01,0,0,0,43.72551,-110.79608
"640","cloudveil",2021-05-02,0,0,0,43.72551,-110.79608
"641","cloudveil",2021-05-03,0,0,0,43.72551,-110.79608
"642","cloudveil",2021-05-04,0,0,0,43.72551,-110.79608
"643","cloudveil",2021-05-05,0,0,0,43.72551,-110.79608
"644","cloudveil",2021-05-06,0,0,0,43.72551,-110.79608
"645","cloudveil",2021-05-07,0,0,0,43.72551,-110.79608
"646","cloudveil",2021-05-08,0,0,0,43.72551,-110.79608
"647","cloudveil",2021-05-09,0,0,0,43.72551,-110.79608
"648","cloudveil",2021-05-10,0,0,0,43.72551,-110.79608
"649","cloudveil",2021-05-11,0,0,0,43.72551,-110.79608
"650","cloudveil",2021-05-12,0,0,0,43.72551,-110.79608
"651","cloudveil",2021-05-13,0,0,0,43.72551,-110.79608
"652","cloudveil",2021-05-14,0,0,0,43.72551,-110.79608
"653","cloudveil",2021-05-15,0,0,0,43.72551,-110.79608
"654","cloudveil",2021-05-16,0,0,0,43.72551,-110.79608
"655","cloudveil",2021-05-17,0,0,0,43.72551,-110.79608
"656","cloudveil",2021-05-18,0,0,0,43.72551,-110.79608
"657","cloudveil",2021-05-19,0.001,0.024,0,43.72551,-110.79608
"658","cloudveil",2021-05-20,0.138458333333333,0.19,0.024,43.72551,-110.79608
"659","cloudveil",2021-05-21,0.242333333333333,0.273,0.19,43.72551,-110.79608
"660","cloudveil",2021-05-22,0.271875,0.273,0.246,43.72551,-110.79608
"661","cloudveil",2021-05-23,0.273,0.273,0.273,43.72551,-110.79608
"662","cloudveil",2021-05-24,0.274166666666667,0.301,0.273,43.72551,-110.79608
"663","cloudveil",2021-05-25,0.273,0.273,0.273,43.72551,-110.79608
"664","cloudveil",2021-05-26,0.256125,0.273,0.246,43.72551,-110.79608
"665","cloudveil",2021-05-27,0.253875,0.273,0.246,43.72551,-110.79608
"666","cloudveil",2021-05-28,0.260625,0.273,0.246,43.72551,-110.79608
"667","cloudveil",2021-05-29,0.296333333333333,0.301,0.273,43.72551,-110.79608
"668","cloudveil",2021-05-30,0.3185,0.329,0.301,43.72551,-110.79608
"669","cloudveil",2021-05-31,0.3425,0.356,0.329,43.72551,-110.79608
"670","cloudveil",2021-06-01,0.327416666666667,0.384,0.19,43.72551,-110.79608
"671","cloudveil",2021-06-02,0.317125,0.384,0.135,43.72551,-110.79608
"672","cloudveil",2021-06-03,0.370208333333333,0.439,0.246,43.72551,-110.79608
"673","cloudveil",2021-06-04,0.437,0.467,0.384,43.72551,-110.79608
"674","cloudveil",2021-06-05,0.486666666666667,0.522,0.439,43.72551,-110.79608
"675","cloudveil",2021-06-06,0.532583333333333,0.55,0.495,43.72551,-110.79608
"676","cloudveil",2021-06-07,0.553375,0.577,0.55,43.72551,-110.79608
"677","cloudveil",2021-06-08,0.584,0.605,0.577,43.72551,-110.79608
"678","cloudveil",2021-06-09,0.62075,0.632,0.605,43.72551,-110.79608
"679","cloudveil",2021-06-10,0.6355,0.66,0.632,43.72551,-110.79608
"680","cloudveil",2021-06-11,0.626375,0.632,0.605,43.72551,-110.79608
"681","cloudveil",2021-06-12,0.628625,0.632,0.605,43.72551,-110.79608
"682","cloudveil",2021-06-13,0.668833333333333,0.715,0.632,43.72551,-110.79608
"683","cloudveil",2021-06-14,0.7515,0.797,0.715,43.72551,-110.79608
"684","cloudveil",2021-06-15,0.818875,0.852,0.77,43.72551,-110.79608
"685","cloudveil",2021-06-16,0.87725,0.907,0.852,43.72551,-110.79608
"686","cloudveil",2021-06-17,0.905875,0.934,0.88,43.72551,-110.79608
"687","cloudveil",2021-06-18,0.929875,0.962,0.907,43.72551,-110.79608
"688","cloudveil",2021-06-19,0.982458333333333,1.044,0.934,43.72551,-110.79608
"689","cloudveil",2021-06-20,1.03595833333333,1.099,0.989,43.72551,-110.79608
"690","cloudveil",2021-06-21,1.04408333333333,1.099,0.989,43.72551,-110.79608
"691","cloudveil",2021-06-22,1.11425,1.18,1.044,43.72551,-110.79608
"692","cloudveil",2021-06-23,1.18266666666667,1.235,1.126,43.72551,-110.79608
"693","cloudveil",2021-06-24,1.201875,1.235,1.18,43.72551,-110.79608
"694","cloudveil",2021-06-25,1.20766666666667,1.235,1.153,43.72551,-110.79608
"695","cloudveil",2021-06-26,1.22120833333333,1.262,1.18,43.72551,-110.79608
"696","cloudveil",2021-06-27,1.26341666666667,1.344,1.18,43.72551,-110.79608
"697","cloudveil",2021-06-28,1.35741666666667,1.48,1.235,43.72551,-110.79608
"698","cloudveil",2021-06-29,1.45925,1.615,1.289,43.72551,-110.79608
"699","cloudveil",2021-06-30,1.56454166666667,1.724,1.398,43.72551,-110.79608
"700","cloudveil",2021-07-01,1.61658333333333,1.724,1.507,43.72551,-110.79608
"701","cloudveil",2021-07-02,1.75625,1.994,1.534,43.72551,-110.79608
"702","cloudveil",2021-07-03,1.87904166666667,2.128,1.67,43.72551,-110.79608
"703","cloudveil",2021-07-04,1.96879166666667,2.182,1.724,43.72551,-110.79608
"704","cloudveil",2021-07-05,2.03291666666667,2.236,1.886,43.72551,-110.79608
"705","cloudveil",2021-07-06,2.06066666666667,2.396,1.805,43.72551,-110.79608
"706","cloudveil",2021-07-07,2.15608333333333,2.396,1.913,43.72551,-110.79608
"707","cloudveil",2021-07-08,2.32020833333333,2.664,2.074,43.72551,-110.79608
"708","cloudveil",2021-07-09,2.32466666666667,2.69,2.021,43.72551,-110.79608
"709","cloudveil",2021-07-10,2.29008333333333,2.61,1.994,43.72551,-110.79608
"710","cloudveil",2021-07-11,2.284375,2.584,2.047,43.72551,-110.79608
"711","cloudveil",2021-07-12,2.595375,3.009,2.236,43.72551,-110.79608
"712","cloudveil",2021-07-13,2.60866666666667,3.036,2.262,43.72551,-110.79608
"713","cloudveil",2021-07-14,2.6465,3.116,2.289,43.72551,-110.79608
"714","cloudveil",2021-07-15,2.71616666666667,3.221,2.289,43.72551,-110.79608
"715","cloudveil",2021-07-16,2.89020833333333,3.485,2.45,43.72551,-110.79608
"716","cloudveil",2021-07-17,2.95875,3.538,2.45,43.72551,-110.79608
"717","cloudveil",2021-07-18,3.070375,3.696,2.584,43.72551,-110.79608
"718","cloudveil",2021-07-19,3.28516666666667,3.906,2.717,43.72551,-110.79608
"719","cloudveil",2021-07-20,3.26179166666667,3.617,3.009,43.72551,-110.79608
"720","cloudveil",2021-07-21,3.36283333333333,3.88,2.956,43.72551,-110.79608
"721","cloudveil",2021-07-22,3.23645833333333,3.67,2.983,43.72551,-110.79608
