Plot Title: 10767835								
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10767835, SEN S/N: 10767835)"	"Temp, °C (LGR S/N: 10767835, SEN S/N: 10767835)"	Coupler Detached (LGR S/N: 10767835)	Coupler Attached (LGR S/N: 10767835)	Host Connected (LGR S/N: 10767835)	Stopped (LGR S/N: 10767835)	End Of File (LGR S/N: 10767835)
3487	12/26/2015 3:24	32.99	0.6					
3488	12/26/2015 4:24	32.94	0.5					
3489	12/26/2015 5:24	32.841	0.5					
3490	12/26/2015 6:24	32.79	0.4					
3491	12/26/2015 7:24	32.79	0.4					
3492	12/26/2015 8:24	32.841	0.5					
3493	12/26/2015 9:24	32.841	0.5					
3494	12/26/2015 10:24	32.841	0.5					
3495	12/26/2015 11:24	32.841	0.5					
3496	12/26/2015 12:24	32.841	0.5					
3497	12/26/2015 13:24	32.841	0.5					
3498	12/26/2015 14:24	32.841	0.5					
3499	12/26/2015 15:24	32.841	0.5					
3500	12/26/2015 16:24	32.841	0.5					
3501	12/26/2015 17:24	32.841	0.5					
3502	12/26/2015 18:24	32.79	0.4					
3503	12/26/2015 19:24	32.742	0.4					
3504	12/26/2015 20:24	32.691	0.4					
3505	12/26/2015 21:24	32.691	0.4					
3506	12/26/2015 22:24	32.641	0.4					
3507	12/26/2015 23:24	32.641	0.4					
3508	12/27/2015 0:24	32.641	0.4					
3509	12/27/2015 1:24	32.641	0.4					
3510	12/27/2015 2:24	32.641	0.4					
3511	12/27/2015 3:24	32.641	0.4					
3512	12/27/2015 4:24	32.641	0.4					
3513	12/27/2015 5:24	32.641	0.4					
3514	12/27/2015 6:24	32.641	0.4					
3515	12/27/2015 7:24	32.641	0.4					
3516	12/27/2015 8:24	32.691	0.4					
3517	12/27/2015 9:24	32.79	0.4					
3518	12/27/2015 10:24	32.841	0.5					
3519	12/27/2015 11:24	32.94	0.5					
3520	12/27/2015 12:24	33.039	0.6					
3521	12/27/2015 13:24	33.138	0.6					
3522	12/27/2015 14:24	33.237	0.7					
3523	12/27/2015 15:24	33.237	0.7					
3524	12/27/2015 16:24	33.237	0.7					
3525	12/27/2015 17:24	33.287	0.7					
3526	12/27/2015 18:24	33.237	0.7					
3527	12/27/2015 19:24	33.138	0.6					
3528	12/27/2015 20:24	33.138	0.6					
3529	12/27/2015 21:24	33.089	0.6					
3530	12/27/2015 22:24	33.089	0.6					
3531	12/27/2015 23:24	33.089	0.6					
3532	12/28/2015 0:24	33.039	0.6					
3533	12/28/2015 1:24	33.039	0.6					
3534	12/28/2015 2:24	33.039	0.6					
3535	12/28/2015 3:24	33.138	0.6					
3536	12/28/2015 4:24	33.089	0.6					
3537	12/28/2015 5:24	33.039	0.6					
3538	12/28/2015 6:24	32.99	0.6					
3539	12/28/2015 7:24	32.94	0.5					
3540	12/28/2015 8:24	32.891	0.5					
3541	12/28/2015 9:24	32.891	0.5					
3542	12/28/2015 10:24	32.841	0.5					
3543	12/28/2015 11:24	32.79	0.4					
3544	12/28/2015 12:24	32.94	0.5					
3545	12/28/2015 13:24	33.089	0.6					
3546	12/28/2015 14:24	33.138	0.6					
3547	12/28/2015 15:24	33.138	0.6					
3548	12/28/2015 16:24	33.089	0.6					
3549	12/28/2015 17:24	33.039	0.6					
3550	12/28/2015 18:24	32.99	0.6					
3551	12/28/2015 19:24	32.94	0.5					
3552	12/28/2015 20:24	32.94	0.5					
3553	12/28/2015 21:24	32.891	0.5					
3554	12/28/2015 22:24	32.891	0.5					
3555	12/28/2015 23:24	32.94	0.5					
3556	12/29/2015 0:24	32.891	0.5					
3557	12/29/2015 1:24	32.891	0.5					
3558	12/29/2015 2:24	32.841	0.5					
3559	12/29/2015 3:24	32.841	0.5					
3560	12/29/2015 4:24	32.841	0.5					
3561	12/29/2015 5:24	32.841	0.5					
3562	12/29/2015 6:24	32.841	0.5					
3563	12/29/2015 7:24	32.841	0.5					
3564	12/29/2015 8:24	32.841	0.5					
3565	12/29/2015 9:24	32.891	0.5					
3566	12/29/2015 10:24	32.891	0.5					
3567	12/29/2015 11:24	32.94	0.5					
3568	12/29/2015 12:24	33.039	0.6					
3569	12/29/2015 13:24	33.039	0.6					
3570	12/29/2015 14:24	33.089	0.6					
3571	12/29/2015 15:24	33.138	0.6					
3572	12/29/2015 16:24	33.138	0.6					
3573	12/29/2015 17:24	33.089	0.6					
3574	12/29/2015 18:24	32.99	0.6					
3575	12/29/2015 19:24	32.94	0.5					
3576	12/29/2015 20:24	32.94	0.5					
3577	12/29/2015 21:24	32.891	0.5					
3578	12/29/2015 22:24	32.891	0.5					
3579	12/29/2015 23:24	32.841	0.5					
3580	12/30/2015 0:24	32.79	0.4					
3581	12/30/2015 1:24	32.79	0.4					
3582	12/30/2015 2:24	32.79	0.4					
3583	12/30/2015 3:24	32.79	0.4					
3584	12/30/2015 4:24	32.841	0.5					
3585	12/30/2015 5:24	32.841	0.5					
3586	12/30/2015 6:24	32.891	0.5					
3587	12/30/2015 7:24	32.891	0.5					
3588	12/30/2015 8:24	32.841	0.5					
3589	12/30/2015 9:24	32.841	0.5					
3590	12/30/2015 10:24	32.891	0.5					
3591	12/30/2015 11:24	32.891	0.5					
3592	12/30/2015 12:24	32.94	0.5					
3593	12/30/2015 13:24	32.99	0.6					
3594	12/30/2015 14:24	32.99	0.6					
3595	12/30/2015 15:24	32.99	0.6					
3596	12/30/2015 16:24	32.99	0.6					
3597	12/30/2015 17:24	32.99	0.6					
3598	12/30/2015 18:24	32.94	0.5					
3599	12/30/2015 19:24	32.891	0.5					
3600	12/30/2015 20:24	32.841	0.5					
3601	12/30/2015 21:24	32.841	0.5					
3602	12/30/2015 22:24	32.79	0.4					
3603	12/30/2015 23:24	32.742	0.4					
3604	12/31/2015 0:24	32.742	0.4					
3605	12/31/2015 1:24	32.742	0.4					
3606	12/31/2015 2:24	32.742	0.4					
3607	12/31/2015 3:24	32.742	0.4					
3608	12/31/2015 4:24	32.742	0.4					
3609	12/31/2015 5:24	32.742	0.4					
3610	12/31/2015 6:24	32.742	0.4					
3611	12/31/2015 7:24	32.742	0.4					
3612	12/31/2015 8:24	32.691	0.4					
3613	12/31/2015 9:24	32.691	0.4					
3614	12/31/2015 10:24	32.641	0.4					
3615	12/31/2015 11:24	32.641	0.4					
3616	12/31/2015 12:24	32.691	0.4					
3617	12/31/2015 13:24	32.742	0.4					
3618	12/31/2015 14:24	32.742	0.4					
3619	12/31/2015 15:24	32.742	0.4					
3620	12/31/2015 16:24	32.79	0.4					
3621	12/31/2015 17:24	32.742	0.4					
3622	12/31/2015 18:24	32.742	0.4					
3623	12/31/2015 19:24	32.742	0.4					
3624	12/31/2015 20:24	32.742	0.4					
3625	12/31/2015 21:24	32.742	0.4					
3626	12/31/2015 22:24	32.691	0.4					
3627	12/31/2015 23:24	32.641	0.4					
3628	1/1/2016 0:24	32.691	0.4					
3629	1/1/2016 1:24	32.691	0.4					
3630	1/1/2016 2:24	32.691	0.4					
3631	1/1/2016 3:24	32.742	0.4					
3632	1/1/2016 4:24	32.742	0.4					
3633	1/1/2016 5:24	32.742	0.4					
3634	1/1/2016 6:24	32.742	0.4					
3635	1/1/2016 7:24	32.742	0.4					
3636	1/1/2016 8:24	32.742	0.4					
3637	1/1/2016 9:24	32.742	0.4					
3638	1/1/2016 10:24	32.841	0.5					
3639	1/1/2016 11:24	32.94	0.5					
3640	1/1/2016 12:24	32.99	0.6					
3641	1/1/2016 13:24	33.039	0.6					
3642	1/1/2016 14:24	33.089	0.6					
3643	1/1/2016 15:24	33.138	0.6					
3644	1/1/2016 16:24	33.089	0.6					
3645	1/1/2016 17:24	33.089	0.6					
3646	1/1/2016 18:24	33.089	0.6					
3647	1/1/2016 19:24	33.089	0.6					
3648	1/1/2016 20:24	33.089	0.6					
3649	1/1/2016 21:24	33.089	0.6					
3650	1/1/2016 22:24	33.089	0.6					
3651	1/1/2016 23:24	33.089	0.6					
3652	1/2/2016 0:24	33.089	0.6					
3653	1/2/2016 1:24	33.089	0.6					
3654	1/2/2016 2:24	33.138	0.6					
3655	1/2/2016 3:24	33.138	0.6					
3656	1/2/2016 4:24	33.089	0.6					
3657	1/2/2016 5:24	33.089	0.6					
3658	1/2/2016 6:24	33.089	0.6					
3659	1/2/2016 7:24	33.089	0.6					
3660	1/2/2016 8:24	33.039	0.6					
3661	1/2/2016 9:24	33.039	0.6					
3662	1/2/2016 10:24	33.039	0.6					
3663	1/2/2016 11:24	33.089	0.6					
3664	1/2/2016 12:24	33.138	0.6					
3665	1/2/2016 13:24	33.138	0.6					
3666	1/2/2016 14:24	33.188	0.7					
3667	1/2/2016 15:24	33.237	0.7					
3668	1/2/2016 16:24	33.237	0.7					
3669	1/2/2016 17:24	33.237	0.7					
3670	1/2/2016 18:24	33.188	0.7					
3671	1/2/2016 19:24	33.188	0.7					
3672	1/2/2016 20:24	33.138	0.6					
3673	1/2/2016 21:24	33.138	0.6					
3674	1/2/2016 22:24	33.138	0.6					
3675	1/2/2016 23:24	33.188	0.7					
3676	1/3/2016 0:24	33.237	0.7					
3677	1/3/2016 1:24	33.237	0.7					
3678	1/3/2016 2:24	33.287	0.7					
3679	1/3/2016 3:24	33.336	0.7					
3680	1/3/2016 4:24	33.336	0.7					
3681	1/3/2016 5:24	33.336	0.7					
3682	1/3/2016 6:24	33.336	0.7					
3683	1/3/2016 7:24	33.386	0.8					
3684	1/3/2016 8:24	33.386	0.8					
3685	1/3/2016 9:24	33.386	0.8					
3686	1/3/2016 10:24	33.386	0.8					
3687	1/3/2016 11:24	33.435	0.8					
3688	1/3/2016 12:24	33.435	0.8					
3689	1/3/2016 13:24	33.435	0.8					
3690	1/3/2016 14:24	33.435	0.8					
3691	1/3/2016 15:24	33.435	0.8					
3692	1/3/2016 16:24	33.485	0.8					
