"ï»¿""Plot Title: 10972588""",,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 10972588, SEN S/N: 10972588)",Coupler Detached (LGR S/N: 10972588),End Of File (LGR S/N: 10972588),,
30275,6/5/17 17:28,2.074,,,,
30276,6/5/17 17:43,2.074,,,,
30277,6/5/17 17:58,2.074,,,,
30278,6/5/17 18:13,2.074,,,,
30279,6/5/17 18:28,2.074,,,,
30280,6/5/17 18:43,2.074,,,,
30281,6/5/17 18:58,2.074,,,,
30282,6/5/17 19:13,2.074,,,,
30283,6/5/17 19:28,2.074,,,,
30284,6/5/17 19:43,2.074,,,,
30285,6/5/17 19:58,2.047,,,,
30286,6/5/17 20:13,2.047,,,,
30287,6/5/17 20:28,2.047,,,,
30288,6/5/17 20:43,2.047,,,,
30289,6/5/17 20:58,2.047,,,,
30290,6/5/17 21:13,2.047,,,,
30291,6/5/17 21:28,2.047,,,,
30292,6/5/17 21:43,2.047,,,,
30293,6/5/17 21:58,2.047,,,,
30294,6/5/17 22:13,2.047,,,,
30295,6/5/17 22:28,2.047,,,,
30296,6/5/17 22:43,2.047,,,,
30297,6/5/17 22:58,2.047,,,,
30298,6/5/17 23:13,2.047,,,,
30299,6/5/17 23:28,2.047,,,,
30300,6/5/17 23:43,2.047,,,,
30301,6/5/17 23:58,2.047,,,,
30302,6/6/17 0:13,2.047,,,,
30303,6/6/17 0:28,2.047,,,,
30304,6/6/17 0:43,2.047,,,,
30305,6/6/17 0:58,2.047,,,,
30306,6/6/17 1:13,2.074,,,,
30307,6/6/17 1:28,2.074,,,,
30308,6/6/17 1:43,2.074,,,,
30309,6/6/17 1:58,2.074,,,,
30310,6/6/17 2:13,2.074,,,,
30311,6/6/17 2:28,2.074,,,,
30312,6/6/17 2:43,2.074,,,,
30313,6/6/17 2:58,2.074,,,,
30314,6/6/17 3:13,2.074,,,,
30315,6/6/17 3:28,2.074,,,,
30316,6/6/17 3:43,2.074,,,,
30317,6/6/17 3:58,2.101,,,,
30318,6/6/17 4:13,2.074,,,,
30319,6/6/17 4:28,2.101,,,,
30320,6/6/17 4:43,2.101,,,,
30321,6/6/17 4:58,2.101,,,,
30322,6/6/17 5:13,2.101,,,,
30323,6/6/17 5:28,2.101,,,,
30324,6/6/17 5:43,2.101,,,,
30325,6/6/17 5:58,2.101,,,,
30326,6/6/17 6:13,2.101,,,,
30327,6/6/17 6:28,2.101,,,,
30328,6/6/17 6:43,2.101,,,,
30329,6/6/17 6:58,2.101,,,,
30330,6/6/17 7:13,2.101,,,,
30331,6/6/17 7:28,2.101,,,,
30332,6/6/17 7:43,2.101,,,,
30333,6/6/17 7:58,2.101,,,,
30334,6/6/17 8:13,2.101,,,,
30335,6/6/17 8:28,2.101,,,,
30336,6/6/17 8:43,2.101,,,,
30337,6/6/17 8:58,2.101,,,,
30338,6/6/17 9:13,2.101,,,,
30339,6/6/17 9:28,2.101,,,,
30340,6/6/17 9:43,2.101,,,,
30341,6/6/17 9:58,2.101,,,,
30342,6/6/17 10:13,2.101,,,,
30343,6/6/17 10:28,2.101,,,,
30344,6/6/17 10:43,2.101,,,,
30345,6/6/17 10:58,2.101,,,,
30346,6/6/17 11:13,2.101,,,,
30347,6/6/17 11:28,2.101,,,,
30348,6/6/17 11:43,2.101,,,,
30349,6/6/17 11:58,2.101,,,,
30350,6/6/17 12:13,2.101,,,,
30351,6/6/17 12:28,2.101,,,,
30352,6/6/17 12:43,2.101,,,,
30353,6/6/17 12:58,2.101,,,,
30354,6/6/17 13:13,2.101,,,,
30355,6/6/17 13:28,2.101,,,,
30356,6/6/17 13:43,2.101,,,,
30357,6/6/17 13:58,2.101,,,,
30358,6/6/17 14:13,2.101,,,,
30359,6/6/17 14:28,2.101,,,,
30360,6/6/17 14:43,2.101,,,,
30361,6/6/17 14:58,2.101,,,,
30362,6/6/17 15:13,2.101,,,,
30363,6/6/17 15:28,2.101,,,,
30364,6/6/17 15:43,2.101,,,,
30365,6/6/17 15:58,2.101,,,,
30366,6/6/17 16:13,2.101,,,,
30367,6/6/17 16:28,2.101,,,,
30368,6/6/17 16:43,2.101,,,,
30369,6/6/17 16:58,2.101,,,,
30370,6/6/17 17:13,2.101,,,,
30371,6/6/17 17:28,2.101,,,,
30372,6/6/17 17:43,2.101,,,,
30373,6/6/17 17:58,2.101,,,,
30374,6/6/17 18:13,2.101,,,,
30375,6/6/17 18:28,2.101,,,,
30376,6/6/17 18:43,2.101,,,,
30377,6/6/17 18:58,2.101,,,,
30378,6/6/17 19:13,2.101,,,,
30379,6/6/17 19:28,2.101,,,,
30380,6/6/17 19:43,2.101,,,,
30381,6/6/17 19:58,2.101,,,,
30382,6/6/17 20:13,2.074,,,,
30383,6/6/17 20:28,2.101,,,,
30384,6/6/17 20:43,2.101,,,,
30385,6/6/17 20:58,2.101,,,,
30386,6/6/17 21:13,2.101,,,,
30387,6/6/17 21:28,2.074,,,,
30388,6/6/17 21:43,2.074,,,,
30389,6/6/17 21:58,2.074,,,,
30390,6/6/17 22:13,2.074,,,,
30391,6/6/17 22:28,2.074,,,,
30392,6/6/17 22:43,2.074,,,,
30393,6/6/17 22:58,2.074,,,,
30394,6/6/17 23:13,2.074,,,,
30395,6/6/17 23:28,2.074,,,,
30396,6/6/17 23:43,2.074,,,,
30397,6/6/17 23:58,2.074,,,,
30398,6/7/17 0:13,2.074,,,,
30399,6/7/17 0:28,2.074,,,,
30400,6/7/17 0:43,2.074,,,,
30401,6/7/17 0:58,2.074,,,,
30402,6/7/17 1:13,2.074,,,,
30403,6/7/17 1:28,2.074,,,,
30404,6/7/17 1:43,2.074,,,,
30405,6/7/17 1:58,2.074,,,,
30406,6/7/17 2:13,2.074,,,,
30407,6/7/17 2:28,2.074,,,,
30408,6/7/17 2:43,2.074,,,,
30409,6/7/17 2:58,2.074,,,,
30410,6/7/17 3:13,2.074,,,,
30411,6/7/17 3:28,2.074,,,,
30412,6/7/17 3:43,2.074,,,,
30413,6/7/17 3:58,2.074,,,,
30414,6/7/17 4:13,2.074,,,,
30415,6/7/17 4:28,2.074,,,,
30416,6/7/17 4:43,2.074,,,,
30417,6/7/17 4:58,2.074,,,,
30418,6/7/17 5:13,2.047,,,,
30419,6/7/17 5:28,2.047,,,,
30420,6/7/17 5:43,2.047,,,,
30421,6/7/17 5:58,2.047,,,,
30422,6/7/17 6:13,2.047,,,,
30423,6/7/17 6:28,2.074,,,,
30424,6/7/17 6:43,2.047,,,,
30425,6/7/17 6:58,2.047,,,,
30426,6/7/17 7:13,2.047,,,,
30427,6/7/17 7:28,2.047,,,,
30428,6/7/17 7:43,2.047,,,,
30429,6/7/17 7:58,2.047,,,,
30430,6/7/17 8:13,2.047,,,,
30431,6/7/17 8:28,2.047,,,,
30432,6/7/17 8:43,2.047,,,,
30433,6/7/17 8:58,2.047,,,,
30434,6/7/17 9:13,2.047,,,,
30435,6/7/17 9:28,2.047,,,,
30436,6/7/17 9:43,2.047,,,,
30437,6/7/17 9:58,2.047,,,,
30438,6/7/17 10:13,2.047,,,,
30439,6/7/17 10:28,2.047,,,,
30440,6/7/17 10:43,2.047,,,,
30441,6/7/17 10:58,2.047,,,,
30442,6/7/17 11:13,2.047,,,,
30443,6/7/17 11:28,2.047,,,,
30444,6/7/17 11:43,2.047,,,,
30445,6/7/17 11:58,2.047,,,,
30446,6/7/17 12:13,2.047,,,,
30447,6/7/17 12:28,2.047,,,,
30448,6/7/17 12:43,2.047,,,,
30449,6/7/17 12:58,2.047,,,,
30450,6/7/17 13:13,2.047,,,,
30451,6/7/17 13:28,2.047,,,,
30452,6/7/17 13:43,2.047,,,,
30453,6/7/17 13:58,2.047,,,,
30454,6/7/17 14:13,2.047,,,,
30455,6/7/17 14:28,2.047,,,,
30456,6/7/17 14:43,2.047,,,,
30457,6/7/17 14:58,2.047,,,,
30458,6/7/17 15:13,2.047,,,,
30459,6/7/17 15:28,2.047,,,,
30460,6/7/17 15:43,2.047,,,,
30461,6/7/17 15:58,2.047,,,,
30462,6/7/17 16:13,2.047,,,,
30463,6/7/17 16:28,2.047,,,,
30464,6/7/17 16:43,2.047,,,,
30465,6/7/17 16:58,2.047,,,,
30466,6/7/17 17:13,2.047,,,,
30467,6/7/17 17:28,2.047,,,,
30468,6/7/17 17:43,2.047,,,,
30469,6/7/17 17:58,2.047,,,,
30470,6/7/17 18:13,2.047,,,,
30471,6/7/17 18:28,2.047,,,,
30472,6/7/17 18:43,2.047,,,,
30473,6/7/17 18:58,2.047,,,,
30474,6/7/17 19:13,2.047,,,,
30475,6/7/17 19:28,2.047,,,,
30476,6/7/17 19:43,2.047,,,,
30477,6/7/17 19:58,2.047,,,,
30478,6/7/17 20:13,2.021,,,,
30479,6/7/17 20:28,2.021,,,,
30480,6/7/17 20:43,2.021,,,,
30481,6/7/17 20:58,2.021,,,,
30482,6/7/17 21:13,2.021,,,,
30483,6/7/17 21:28,2.021,,,,
30484,6/7/17 21:43,2.021,,,,
30485,6/7/17 21:58,2.021,,,,
30486,6/7/17 22:13,2.021,,,,
30487,6/7/17 22:28,2.021,,,,
30488,6/7/17 22:43,2.021,,,,
30489,6/7/17 22:58,2.021,,,,
30490,6/7/17 23:13,2.021,,,,
30491,6/7/17 23:28,2.021,,,,
30492,6/7/17 23:43,1.994,,,,
30493,6/7/17 23:58,1.994,,,,
30494,6/8/17 0:13,1.994,,,,
30495,6/8/17 0:28,1.994,,,,
30496,6/8/17 0:43,1.994,,,,
30497,6/8/17 0:58,1.994,,,,
30498,6/8/17 1:13,1.994,,,,
30499,6/8/17 1:28,1.994,,,,
30500,6/8/17 1:43,1.994,,,,
30501,6/8/17 1:58,1.994,,,,
30502,6/8/17 2:13,1.994,,,,
30503,6/8/17 2:28,1.994,,,,
30504,6/8/17 2:43,1.994,,,,
30505,6/8/17 2:58,1.994,,,,
30506,6/8/17 3:13,1.994,,,,
30507,6/8/17 3:28,1.994,,,,
30508,6/8/17 3:43,1.994,,,,
30509,6/8/17 3:58,1.994,,,,
30510,6/8/17 4:13,1.967,,,,
30511,6/8/17 4:28,1.994,,,,
30512,6/8/17 4:43,1.994,,,,
30513,6/8/17 4:58,1.967,,,,
30514,6/8/17 5:13,1.967,,,,
30515,6/8/17 5:28,1.967,,,,
30516,6/8/17 5:43,1.967,,,,
30517,6/8/17 5:58,1.967,,,,
30518,6/8/17 6:13,1.967,,,,
30519,6/8/17 6:28,1.967,,,,
30520,6/8/17 6:43,1.967,,,,
30521,6/8/17 6:58,1.967,,,,
30522,6/8/17 7:13,1.967,,,,
30523,6/8/17 7:28,1.94,,,,
30524,6/8/17 7:43,1.94,,,,
30525,6/8/17 7:58,1.94,,,,
30526,6/8/17 8:13,1.94,,,,
30527,6/8/17 8:28,1.94,,,,
30528,6/8/17 8:43,1.94,,,,
30529,6/8/17 8:58,1.94,,,,
30530,6/8/17 9:13,1.94,,,,
30531,6/8/17 9:28,1.94,,,,
30532,6/8/17 9:43,1.94,,,,
30533,6/8/17 9:58,1.94,,,,
30534,6/8/17 10:13,1.94,,,,
30535,6/8/17 10:28,1.94,,,,
30536,6/8/17 10:43,1.94,,,,
30537,6/8/17 10:58,1.94,,,,
30538,6/8/17 11:13,1.94,,,,
30539,6/8/17 11:28,1.94,,,,
30540,6/8/17 11:43,1.94,,,,
30541,6/8/17 11:58,1.94,,,,
30542,6/8/17 12:13,1.94,,,,
30543,6/8/17 12:28,1.94,,,,
30544,6/8/17 12:43,1.94,,,,
30545,6/8/17 12:58,1.913,,,,
30546,6/8/17 13:13,1.913,,,,
30547,6/8/17 13:28,1.913,,,,
30548,6/8/17 13:43,1.913,,,,
30549,6/8/17 13:58,1.913,,,,
30550,6/8/17 14:13,1.913,,,,
30551,6/8/17 14:28,1.913,,,,
30552,6/8/17 14:43,1.913,,,,
30553,6/8/17 14:58,1.913,,,,
30554,6/8/17 15:13,1.913,,,,
30555,6/8/17 15:28,1.913,,,,
30556,6/8/17 15:43,1.913,,,,
30557,6/8/17 15:58,1.913,,,,
30558,6/8/17 16:13,1.913,,,,
30559,6/8/17 16:28,1.913,,,,
30560,6/8/17 16:43,1.886,,,,
30561,6/8/17 16:58,1.886,,,,
30562,6/8/17 17:13,1.886,,,,
30563,6/8/17 17:28,1.886,,,,
30564,6/8/17 17:43,1.886,,,,
30565,6/8/17 17:58,1.886,,,,
30566,6/8/17 18:13,1.886,,,,
30567,6/8/17 18:28,1.886,,,,
30568,6/8/17 18:43,1.886,,,,
30569,6/8/17 18:58,1.886,,,,
30570,6/8/17 19:13,1.859,,,,
30571,6/8/17 19:28,1.859,,,,
30572,6/8/17 19:43,1.859,,,,
30573,6/8/17 19:58,1.859,,,,
30574,6/8/17 20:13,1.859,,,,
30575,6/8/17 20:28,1.859,,,,
30576,6/8/17 20:43,1.859,,,,
30577,6/8/17 20:58,1.859,,,,
30578,6/8/17 21:13,1.859,,,,
30579,6/8/17 21:28,1.832,,,,
30580,6/8/17 21:43,1.832,,,,
30581,6/8/17 21:58,1.832,,,,
30582,6/8/17 22:13,1.832,,,,
30583,6/8/17 22:28,1.832,,,,
30584,6/8/17 22:43,1.832,,,,
30585,6/8/17 22:58,1.832,,,,
30586,6/8/17 23:13,1.832,,,,
30587,6/8/17 23:28,1.832,,,,
30588,6/8/17 23:43,1.832,,,,
30589,6/8/17 23:58,1.832,,,,
30590,6/9/17 0:13,1.832,,,,
30591,6/9/17 0:28,1.832,,,,
30592,6/9/17 0:43,1.832,,,,
30593,6/9/17 0:58,1.832,,,,
30594,6/9/17 1:13,1.832,,,,
30595,6/9/17 1:28,1.832,,,,
30596,6/9/17 1:43,1.832,,,,
30597,6/9/17 1:58,1.859,,,,
30598,6/9/17 2:13,1.832,,,,
30599,6/9/17 2:28,1.832,,,,
30600,6/9/17 2:43,1.859,,,,
30601,6/9/17 2:58,1.859,,,,
30602,6/9/17 3:13,1.859,,,,
30603,6/9/17 3:28,1.859,,,,
30604,6/9/17 3:43,1.859,,,,
30605,6/9/17 3:58,1.886,,,,
30606,6/9/17 4:13,1.886,,,,
30607,6/9/17 4:28,1.886,,,,
30608,6/9/17 4:43,1.886,,,,
30609,6/9/17 4:58,1.886,,,,
30610,6/9/17 5:13,1.886,,,,
30611,6/9/17 5:28,1.886,,,,
30612,6/9/17 5:43,1.886,,,,
30613,6/9/17 5:58,1.886,,,,
30614,6/9/17 6:13,1.886,,,,
30615,6/9/17 6:28,1.886,,,,
30616,6/9/17 6:43,1.886,,,,
30617,6/9/17 6:58,1.886,,,,
30618,6/9/17 7:13,1.913,,,,
30619,6/9/17 7:28,1.913,,,,
30620,6/9/17 7:43,1.913,,,,
30621,6/9/17 7:58,1.913,,,,
30622,6/9/17 8:13,1.913,,,,
30623,6/9/17 8:28,1.913,,,,
30624,6/9/17 8:43,1.913,,,,
30625,6/9/17 8:58,1.913,,,,
30626,6/9/17 9:13,1.913,,,,
30627,6/9/17 9:28,1.913,,,,
30628,6/9/17 9:43,1.913,,,,
30629,6/9/17 9:58,1.913,,,,
30630,6/9/17 10:13,1.913,,,,
30631,6/9/17 10:28,1.913,,,,
30632,6/9/17 10:43,1.913,,,,
30633,6/9/17 10:58,1.913,,,,
30634,6/9/17 11:13,1.913,,,,
30635,6/9/17 11:28,1.913,,,,
30636,6/9/17 11:43,1.913,,,,
30637,6/9/17 11:58,1.913,,,,
30638,6/9/17 12:13,1.913,,,,
30639,6/9/17 12:28,1.913,,,,
30640,6/9/17 12:43,1.913,,,,
30641,6/9/17 12:58,1.913,,,,
30642,6/9/17 13:13,1.913,,,,
30643,6/9/17 13:28,1.913,,,,
30644,6/9/17 13:43,1.913,,,,
30645,6/9/17 13:58,1.913,,,,
30646,6/9/17 14:13,1.913,,,,
30647,6/9/17 14:28,1.913,,,,
30648,6/9/17 14:43,1.913,,,,
30649,6/9/17 14:58,1.913,,,,
30650,6/9/17 15:13,1.913,,,,
30651,6/9/17 15:28,1.913,,,,
30652,6/9/17 15:43,1.913,,,,
30653,6/9/17 15:58,1.913,,,,
30654,6/9/17 16:13,1.886,,,,
30655,6/9/17 16:28,1.886,,,,
30656,6/9/17 16:43,1.886,,,,
30657,6/9/17 16:58,1.886,,,,
30658,6/9/17 17:13,1.886,,,,
30659,6/9/17 17:28,1.886,,,,
30660,6/9/17 17:43,1.886,,,,
30661,6/9/17 17:58,1.886,,,,
30662,6/9/17 18:13,1.913,,,,
30663,6/9/17 18:28,1.913,,,,
30664,6/9/17 18:43,1.913,,,,
30665,6/9/17 18:58,1.913,,,,
30666,6/9/17 19:13,1.913,,,,
30667,6/9/17 19:28,1.94,,,,
30668,6/9/17 19:43,1.94,,,,
30669,6/9/17 19:58,1.94,,,,
30670,6/9/17 20:13,1.94,,,,
30671,6/9/17 20:28,1.94,,,,
30672,6/9/17 20:43,1.94,,,,
30673,6/9/17 20:58,1.94,,,,
30674,6/9/17 21:13,1.94,,,,
30675,6/9/17 21:28,1.94,,,,
30676,6/9/17 21:43,1.94,,,,
30677,6/9/17 21:58,1.94,,,,
30678,6/9/17 22:13,1.94,,,,
30679,6/9/17 22:28,1.94,,,,
30680,6/9/17 22:43,1.94,,,,
30681,6/9/17 22:58,1.94,,,,
30682,6/9/17 23:13,1.94,,,,
30683,6/9/17 23:28,1.94,,,,
30684,6/9/17 23:43,1.94,,,,
30685,6/9/17 23:58,1.94,,,,
30686,6/10/17 0:13,1.94,,,,
30687,6/10/17 0:28,1.94,,,,
30688,6/10/17 0:43,1.94,,,,
30689,6/10/17 0:58,1.94,,,,
30690,6/10/17 1:13,1.94,,,,
30691,6/10/17 1:28,1.94,,,,
30692,6/10/17 1:43,1.94,,,,
30693,6/10/17 1:58,1.94,,,,
30694,6/10/17 2:13,1.94,,,,
30695,6/10/17 2:28,1.967,,,,
30696,6/10/17 2:43,1.967,,,,
30697,6/10/17 2:58,1.967,,,,
30698,6/10/17 3:13,1.967,,,,
30699,6/10/17 3:28,1.967,,,,
30700,6/10/17 3:43,1.967,,,,
30701,6/10/17 3:58,1.967,,,,
30702,6/10/17 4:13,1.967,,,,
30703,6/10/17 4:28,1.967,,,,
30704,6/10/17 4:43,1.967,,,,
30705,6/10/17 4:58,1.967,,,,
30706,6/10/17 5:13,1.967,,,,
30707,6/10/17 5:28,1.967,,,,
30708,6/10/17 5:43,1.967,,,,
30709,6/10/17 5:58,1.967,,,,
30710,6/10/17 6:13,1.967,,,,
30711,6/10/17 6:28,1.994,,,,
30712,6/10/17 6:43,1.994,,,,
30713,6/10/17 6:58,1.994,,,,
30714,6/10/17 7:13,1.994,,,,
30715,6/10/17 7:28,1.994,,,,
30716,6/10/17 7:43,1.994,,,,
30717,6/10/17 7:58,1.994,,,,
30718,6/10/17 8:13,1.994,,,,
30719,6/10/17 8:28,1.994,,,,
30720,6/10/17 8:43,1.994,,,,
30721,6/10/17 8:58,1.994,,,,
30722,6/10/17 9:13,1.994,,,,
30723,6/10/17 9:28,1.994,,,,
30724,6/10/17 9:43,1.994,,,,
30725,6/10/17 9:58,1.994,,,,
30726,6/10/17 10:13,1.994,,,,
30727,6/10/17 10:28,1.994,,,,
30728,6/10/17 10:43,1.994,,,,
30729,6/10/17 10:58,2.021,,,,
30730,6/10/17 11:13,2.021,,,,
30731,6/10/17 11:28,1.994,,,,
30732,6/10/17 11:43,2.021,,,,
30733,6/10/17 11:58,2.021,,,,
30734,6/10/17 12:13,2.021,,,,
30735,6/10/17 12:28,2.021,,,,
30736,6/10/17 12:43,2.021,,,,
30737,6/10/17 12:58,2.021,,,,
30738,6/10/17 13:13,2.021,,,,
30739,6/10/17 13:28,2.021,,,,
30740,6/10/17 13:43,2.021,,,,
30741,6/10/17 13:58,2.021,,,,
30742,6/10/17 14:13,2.021,,,,
30743,6/10/17 14:28,2.021,,,,
30744,6/10/17 14:43,2.021,,,,
30745,6/10/17 14:58,2.021,,,,
30746,6/10/17 15:13,2.021,,,,
30747,6/10/17 15:28,2.021,,,,
30748,6/10/17 15:43,2.021,,,,
30749,6/10/17 15:58,2.021,,,,
30750,6/10/17 16:13,2.021,,,,
30751,6/10/17 16:28,2.021,,,,
30752,6/10/17 16:43,2.021,,,,
30753,6/10/17 16:58,2.021,,,,
30754,6/10/17 17:13,2.021,,,,
30755,6/10/17 17:28,2.021,,,,
30756,6/10/17 17:43,2.021,,,,
30757,6/10/17 17:58,2.021,,,,
30758,6/10/17 18:13,2.021,,,,
30759,6/10/17 18:28,2.021,,,,
30760,6/10/17 18:43,2.021,,,,
30761,6/10/17 18:58,2.021,,,,
30762,6/10/17 19:13,2.021,,,,
30763,6/10/17 19:28,2.021,,,,
30764,6/10/17 19:43,2.021,,,,
30765,6/10/17 19:58,2.021,,,,
30766,6/10/17 20:13,2.021,,,,
30767,6/10/17 20:28,2.021,,,,
30768,6/10/17 20:43,2.021,,,,
30769,6/10/17 20:58,2.021,,,,
30770,6/10/17 21:13,2.021,,,,
30771,6/10/17 21:28,2.021,,,,
30772,6/10/17 21:43,2.021,,,,
30773,6/10/17 21:58,2.021,,,,
30774,6/10/17 22:13,2.021,,,,
30775,6/10/17 22:28,2.021,,,,
30776,6/10/17 22:43,2.021,,,,
30777,6/10/17 22:58,2.047,,,,
30778,6/10/17 23:13,2.021,,,,
30779,6/10/17 23:28,2.047,,,,
30780,6/10/17 23:43,2.047,,,,
30781,6/10/17 23:58,2.047,,,,
30782,6/11/17 0:13,2.047,,,,
30783,6/11/17 0:28,2.047,,,,
30784,6/11/17 0:43,2.047,,,,
30785,6/11/17 0:58,2.047,,,,
30786,6/11/17 1:13,2.021,,,,
30787,6/11/17 1:28,2.047,,,,
30788,6/11/17 1:43,2.047,,,,
30789,6/11/17 1:58,2.047,,,,
30790,6/11/17 2:13,2.047,,,,
30791,6/11/17 2:28,2.047,,,,
30792,6/11/17 2:43,2.047,,,,
30793,6/11/17 2:58,2.047,,,,
30794,6/11/17 3:13,2.047,,,,
30795,6/11/17 3:28,2.047,,,,
30796,6/11/17 3:43,2.047,,,,
30797,6/11/17 3:58,2.047,,,,
30798,6/11/17 4:13,2.047,,,,
30799,6/11/17 4:28,2.047,,,,
30800,6/11/17 4:43,2.047,,,,
30801,6/11/17 4:58,2.047,,,,
30802,6/11/17 5:13,2.047,,,,
30803,6/11/17 5:28,2.047,,,,
30804,6/11/17 5:43,2.047,,,,
30805,6/11/17 5:58,2.047,,,,
30806,6/11/17 6:13,2.047,,,,
30807,6/11/17 6:28,2.047,,,,
30808,6/11/17 6:43,2.047,,,,
30809,6/11/17 6:58,2.047,,,,
30810,6/11/17 7:13,2.047,,,,
30811,6/11/17 7:28,2.047,,,,
30812,6/11/17 7:43,2.047,,,,
30813,6/11/17 7:58,2.047,,,,
30814,6/11/17 8:13,2.047,,,,
30815,6/11/17 8:28,2.047,,,,
30816,6/11/17 8:43,2.047,,,,
30817,6/11/17 8:58,2.047,,,,
30818,6/11/17 9:13,2.047,,,,
30819,6/11/17 9:28,2.047,,,,
30820,6/11/17 9:43,2.047,,,,
30821,6/11/17 9:58,2.047,,,,
30822,6/11/17 10:13,2.047,,,,
30823,6/11/17 10:28,2.047,,,,
30824,6/11/17 10:43,2.047,,,,
30825,6/11/17 10:58,2.047,,,,
30826,6/11/17 11:13,2.047,,,,
30827,6/11/17 11:28,2.047,,,,
30828,6/11/17 11:43,2.047,,,,
30829,6/11/17 11:58,2.047,,,,
30830,6/11/17 12:13,2.047,,,,
30831,6/11/17 12:28,2.047,,,,
30832,6/11/17 12:43,2.047,,,,
30833,6/11/17 12:58,2.047,,,,
30834,6/11/17 13:13,2.047,,,,
30835,6/11/17 13:28,2.047,,,,
30836,6/11/17 13:43,2.047,,,,
30837,6/11/17 13:58,2.047,,,,
30838,6/11/17 14:13,2.047,,,,
30839,6/11/17 14:28,2.047,,,,
30840,6/11/17 14:43,2.047,,,,
30841,6/11/17 14:58,2.047,,,,
30842,6/11/17 15:13,2.047,,,,
30843,6/11/17 15:28,2.047,,,,
30844,6/11/17 15:43,2.047,,,,
30845,6/11/17 15:58,2.047,,,,
30846,6/11/17 16:13,2.047,,,,
30847,6/11/17 16:28,2.047,,,,
30848,6/11/17 16:43,2.047,,,,
30849,6/11/17 16:58,2.047,,,,
30850,6/11/17 17:13,2.047,,,,
30851,6/11/17 17:28,2.047,,,,
30852,6/11/17 17:43,2.047,,,,
30853,6/11/17 17:58,2.047,,,,
30854,6/11/17 18:13,2.047,,,,
30855,6/11/17 18:28,2.047,,,,
30856,6/11/17 18:43,2.047,,,,
30857,6/11/17 18:58,2.047,,,,
30858,6/11/17 19:13,2.047,,,,
30859,6/11/17 19:28,2.047,,,,
30860,6/11/17 19:43,2.047,,,,
30861,6/11/17 19:58,2.047,,,,
30862,6/11/17 20:13,2.047,,,,
30863,6/11/17 20:28,2.047,,,,
30864,6/11/17 20:43,2.047,,,,
30865,6/11/17 20:58,2.047,,,,
30866,6/11/17 21:13,2.047,,,,
30867,6/11/17 21:28,2.047,,,,
30868,6/11/17 21:43,2.047,,,,
30869,6/11/17 21:58,2.047,,,,
30870,6/11/17 22:13,2.047,,,,
30871,6/11/17 22:28,2.047,,,,
30872,6/11/17 22:43,2.047,,,,
30873,6/11/17 22:58,2.047,,,,
30874,6/11/17 23:13,2.047,,,,
30875,6/11/17 23:28,2.047,,,,
30876,6/11/17 23:43,2.047,,,,
30877,6/11/17 23:58,2.047,,,,
30878,6/12/17 0:13,2.047,,,,
30879,6/12/17 0:28,2.047,,,,
30880,6/12/17 0:43,2.047,,,,
30881,6/12/17 0:58,2.047,,,,
30882,6/12/17 1:13,2.047,,,,
30883,6/12/17 1:28,2.047,,,,
30884,6/12/17 1:43,2.047,,,,
30885,6/12/17 1:58,2.047,,,,
30886,6/12/17 2:13,2.047,,,,
30887,6/12/17 2:28,2.047,,,,
30888,6/12/17 2:43,2.047,,,,
30889,6/12/17 2:58,2.047,,,,
30890,6/12/17 3:13,2.047,,,,
30891,6/12/17 3:28,2.047,,,,
30892,6/12/17 3:43,2.047,,,,
30893,6/12/17 3:58,2.047,,,,
30894,6/12/17 4:13,2.047,,,,
30895,6/12/17 4:28,2.047,,,,
30896,6/12/17 4:43,2.047,,,,
30897,6/12/17 4:58,2.047,,,,
30898,6/12/17 5:13,2.047,,,,
30899,6/12/17 5:28,2.047,,,,
30900,6/12/17 5:43,2.047,,,,
30901,6/12/17 5:58,2.047,,,,
30902,6/12/17 6:13,2.047,,,,
30903,6/12/17 6:28,2.047,,,,
30904,6/12/17 6:43,2.047,,,,
30905,6/12/17 6:58,2.047,,,,
30906,6/12/17 7:13,2.047,,,,
30907,6/12/17 7:28,2.047,,,,
30908,6/12/17 7:43,2.047,,,,
30909,6/12/17 7:58,2.047,,,,
30910,6/12/17 8:13,2.047,,,,
30911,6/12/17 8:28,2.047,,,,
30912,6/12/17 8:43,2.047,,,,
30913,6/12/17 8:58,2.047,,,,
30914,6/12/17 9:13,2.047,,,,
30915,6/12/17 9:28,2.047,,,,
30916,6/12/17 9:43,2.047,,,,
30917,6/12/17 9:58,2.047,,,,
30918,6/12/17 10:13,2.047,,,,
30919,6/12/17 10:28,2.047,,,,
30920,6/12/17 10:43,2.047,,,,
30921,6/12/17 10:58,2.047,,,,
30922,6/12/17 11:13,2.047,,,,
30923,6/12/17 11:28,2.047,,,,
30924,6/12/17 11:43,2.047,,,,
30925,6/12/17 11:58,2.047,,,,
30926,6/12/17 12:13,2.047,,,,
30927,6/12/17 12:28,2.047,,,,
30928,6/12/17 12:43,2.047,,,,
30929,6/12/17 12:58,2.047,,,,
30930,6/12/17 13:13,2.047,,,,
30931,6/12/17 13:28,2.047,,,,
30932,6/12/17 13:43,2.047,,,,
30933,6/12/17 13:58,2.047,,,,
30934,6/12/17 14:13,2.047,,,,
30935,6/12/17 14:28,2.047,,,,
