"Plot Title: 21101988"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21101988, SEN S/N: 21101988)","Stopped (LGR S/N: 21101988)"
5330,03/15/22 09:15:00 PM,0.329,
5331,03/15/22 10:15:00 PM,0.329,
5332,03/15/22 11:15:00 PM,0.329,
5333,03/16/22 12:15:00 AM,0.329,
5334,03/16/22 01:15:00 AM,0.329,
5335,03/16/22 02:15:00 AM,0.329,
5336,03/16/22 03:15:00 AM,0.329,
5337,03/16/22 04:15:00 AM,0.329,
5338,03/16/22 05:15:00 AM,0.329,
5339,03/16/22 06:15:00 AM,0.329,
5340,03/16/22 07:15:00 AM,0.329,
5341,03/16/22 08:15:00 AM,0.329,
5342,03/16/22 09:15:00 AM,0.329,
5343,03/16/22 10:15:00 AM,0.329,
5344,03/16/22 11:15:00 AM,0.329,
5345,03/16/22 12:15:00 PM,0.329,
5346,03/16/22 01:15:00 PM,0.329,
5347,03/16/22 02:15:00 PM,0.329,
5348,03/16/22 03:15:00 PM,0.329,
5349,03/16/22 04:15:00 PM,0.329,
5350,03/16/22 05:15:00 PM,0.329,
5351,03/16/22 06:15:00 PM,0.329,
5352,03/16/22 07:15:00 PM,0.329,
5353,03/16/22 08:15:00 PM,0.329,
5354,03/16/22 09:15:00 PM,0.329,
5355,03/16/22 10:15:00 PM,0.329,
5356,03/16/22 11:15:00 PM,0.329,
5357,03/17/22 12:15:00 AM,0.329,
5358,03/17/22 01:15:00 AM,0.329,
5359,03/17/22 02:15:00 AM,0.329,
5360,03/17/22 03:15:00 AM,0.329,
5361,03/17/22 04:15:00 AM,0.329,
5362,03/17/22 05:15:00 AM,0.329,
5363,03/17/22 06:15:00 AM,0.329,
5364,03/17/22 07:15:00 AM,0.329,
5365,03/17/22 08:15:00 AM,0.329,
5366,03/17/22 09:15:00 AM,0.329,
5367,03/17/22 10:15:00 AM,0.329,
5368,03/17/22 11:15:00 AM,0.329,
5369,03/17/22 12:15:00 PM,0.329,
5370,03/17/22 01:15:00 PM,0.329,
5371,03/17/22 02:15:00 PM,0.329,
5372,03/17/22 03:15:00 PM,0.329,
5373,03/17/22 04:15:00 PM,0.329,
5374,03/17/22 05:15:00 PM,0.329,
5375,03/17/22 06:15:00 PM,0.329,
5376,03/17/22 07:15:00 PM,0.329,
5377,03/17/22 08:15:00 PM,0.329,
5378,03/17/22 09:15:00 PM,0.329,
5379,03/17/22 10:15:00 PM,0.329,
5380,03/17/22 11:15:00 PM,0.329,
5381,03/18/22 12:15:00 AM,0.329,
5382,03/18/22 01:15:00 AM,0.329,
5383,03/18/22 02:15:00 AM,0.329,
5384,03/18/22 03:15:00 AM,0.329,
5385,03/18/22 04:15:00 AM,0.329,
5386,03/18/22 05:15:00 AM,0.329,
5387,03/18/22 06:15:00 AM,0.329,
5388,03/18/22 07:15:00 AM,0.329,
5389,03/18/22 08:15:00 AM,0.329,
5390,03/18/22 09:15:00 AM,0.329,
5391,03/18/22 10:15:00 AM,0.329,
5392,03/18/22 11:15:00 AM,0.329,
5393,03/18/22 12:15:00 PM,0.329,
5394,03/18/22 01:15:00 PM,0.329,
5395,03/18/22 02:15:00 PM,0.329,
5396,03/18/22 03:15:00 PM,0.329,
5397,03/18/22 04:15:00 PM,0.329,
5398,03/18/22 05:15:00 PM,0.329,
5399,03/18/22 06:15:00 PM,0.356,
5400,03/18/22 07:15:00 PM,0.356,
5401,03/18/22 08:15:00 PM,0.356,
5402,03/18/22 09:15:00 PM,0.356,
5403,03/18/22 10:15:00 PM,0.356,
5404,03/18/22 11:15:00 PM,0.356,
5405,03/19/22 12:15:00 AM,0.356,
5406,03/19/22 01:15:00 AM,0.356,
5407,03/19/22 02:15:00 AM,0.356,
5408,03/19/22 03:15:00 AM,0.356,
5409,03/19/22 04:15:00 AM,0.356,
5410,03/19/22 05:15:00 AM,0.356,
5411,03/19/22 06:15:00 AM,0.329,
5412,03/19/22 07:15:00 AM,0.329,
5413,03/19/22 08:15:00 AM,0.329,
5414,03/19/22 09:15:00 AM,0.329,
5415,03/19/22 10:15:00 AM,0.329,
5416,03/19/22 11:15:00 AM,0.329,
5417,03/19/22 12:15:00 PM,0.329,
5418,03/19/22 01:15:00 PM,0.329,
5419,03/19/22 02:15:00 PM,0.356,
5420,03/19/22 03:15:00 PM,0.356,
5421,03/19/22 04:15:00 PM,0.356,
5422,03/19/22 05:15:00 PM,0.356,
5423,03/19/22 06:15:00 PM,0.356,
5424,03/19/22 07:15:00 PM,0.356,
5425,03/19/22 08:15:00 PM,0.356,
5426,03/19/22 09:15:00 PM,0.356,
5427,03/19/22 10:15:00 PM,0.356,
5428,03/19/22 11:15:00 PM,0.356,
5429,03/20/22 12:15:00 AM,0.356,
5430,03/20/22 01:15:00 AM,0.356,
5431,03/20/22 02:15:00 AM,0.356,
5432,03/20/22 03:15:00 AM,0.356,
5433,03/20/22 04:15:00 AM,0.356,
5434,03/20/22 05:15:00 AM,0.356,
5435,03/20/22 06:15:00 AM,0.356,
5436,03/20/22 07:15:00 AM,0.356,
5437,03/20/22 08:15:00 AM,0.356,
5438,03/20/22 09:15:00 AM,0.356,
5439,03/20/22 10:15:00 AM,0.356,
5440,03/20/22 11:15:00 AM,0.356,
5441,03/20/22 12:15:00 PM,0.356,
5442,03/20/22 01:15:00 PM,0.356,
5443,03/20/22 02:15:00 PM,0.356,
5444,03/20/22 03:15:00 PM,0.356,
5445,03/20/22 04:15:00 PM,0.356,
5446,03/20/22 05:15:00 PM,0.356,
5447,03/20/22 06:15:00 PM,0.356,
5448,03/20/22 07:15:00 PM,0.356,
5449,03/20/22 08:15:00 PM,0.356,
5450,03/20/22 09:15:00 PM,0.356,
5451,03/20/22 10:15:00 PM,0.356,
5452,03/20/22 11:15:00 PM,0.356,
5453,03/21/22 12:15:00 AM,0.356,
5454,03/21/22 01:15:00 AM,0.356,
5455,03/21/22 02:15:00 AM,0.356,
5456,03/21/22 03:15:00 AM,0.356,
5457,03/21/22 04:15:00 AM,0.329,
5458,03/21/22 05:15:00 AM,0.356,
5459,03/21/22 06:15:00 AM,0.329,
5460,03/21/22 07:15:00 AM,0.329,
5461,03/21/22 08:15:00 AM,0.329,
5462,03/21/22 09:15:00 AM,0.329,
5463,03/21/22 10:15:00 AM,0.329,
5464,03/21/22 11:15:00 AM,0.329,
5465,03/21/22 12:15:00 PM,0.329,
5466,03/21/22 01:15:00 PM,0.329,
5467,03/21/22 02:15:00 PM,0.329,
5468,03/21/22 03:15:00 PM,0.356,
5469,03/21/22 04:15:00 PM,0.356,
5470,03/21/22 05:15:00 PM,0.356,
5471,03/21/22 06:15:00 PM,0.356,
5472,03/21/22 07:15:00 PM,0.356,
5473,03/21/22 08:15:00 PM,0.356,
5474,03/21/22 09:15:00 PM,0.356,
5475,03/21/22 10:15:00 PM,0.356,
5476,03/21/22 11:15:00 PM,0.356,
5477,03/22/22 12:15:00 AM,0.356,
5478,03/22/22 01:15:00 AM,0.356,
5479,03/22/22 02:15:00 AM,0.356,
5480,03/22/22 03:15:00 AM,0.356,
5481,03/22/22 04:15:00 AM,0.356,
5482,03/22/22 05:15:00 AM,0.356,
5483,03/22/22 06:15:00 AM,0.356,
5484,03/22/22 07:15:00 AM,0.356,
5485,03/22/22 08:15:00 AM,0.356,
5486,03/22/22 09:15:00 AM,0.356,
5487,03/22/22 10:15:00 AM,0.356,
5488,03/22/22 11:15:00 AM,0.356,
5489,03/22/22 12:15:00 PM,0.356,
5490,03/22/22 01:15:00 PM,0.356,
5491,03/22/22 02:15:00 PM,0.356,
5492,03/22/22 03:15:00 PM,0.356,
5493,03/22/22 04:15:00 PM,0.356,
5494,03/22/22 05:15:00 PM,0.356,
5495,03/22/22 06:15:00 PM,0.356,
5496,03/22/22 07:15:00 PM,0.356,
5497,03/22/22 08:15:00 PM,0.356,
5498,03/22/22 09:15:00 PM,0.356,
5499,03/22/22 10:15:00 PM,0.356,
5500,03/22/22 11:15:00 PM,0.356,
5501,03/23/22 12:15:00 AM,0.356,
5502,03/23/22 01:15:00 AM,0.356,
5503,03/23/22 02:15:00 AM,0.356,
5504,03/23/22 03:15:00 AM,0.356,
5505,03/23/22 04:15:00 AM,0.356,
5506,03/23/22 05:15:00 AM,0.356,
5507,03/23/22 06:15:00 AM,0.356,
5508,03/23/22 07:15:00 AM,0.356,
5509,03/23/22 08:15:00 AM,0.356,
5510,03/23/22 09:15:00 AM,0.356,
5511,03/23/22 10:15:00 AM,0.356,
5512,03/23/22 11:15:00 AM,0.356,
5513,03/23/22 12:15:00 PM,0.356,
5514,03/23/22 01:15:00 PM,0.356,
5515,03/23/22 02:15:00 PM,0.356,
5516,03/23/22 03:15:00 PM,0.356,
5517,03/23/22 04:15:00 PM,0.356,
5518,03/23/22 05:15:00 PM,0.356,
5519,03/23/22 06:15:00 PM,0.356,
5520,03/23/22 07:15:00 PM,0.356,
5521,03/23/22 08:15:00 PM,0.356,
5522,03/23/22 09:15:00 PM,0.356,
5523,03/23/22 10:15:00 PM,0.356,
5524,03/23/22 11:15:00 PM,0.356,
5525,03/24/22 12:15:00 AM,0.356,
5526,03/24/22 01:15:00 AM,0.356,
5527,03/24/22 02:15:00 AM,0.356,
5528,03/24/22 03:15:00 AM,0.356,
5529,03/24/22 04:15:00 AM,0.356,
5530,03/24/22 05:15:00 AM,0.356,
5531,03/24/22 06:15:00 AM,0.356,
5532,03/24/22 07:15:00 AM,0.356,
5533,03/24/22 08:15:00 AM,0.356,
5534,03/24/22 09:15:00 AM,0.356,
5535,03/24/22 10:15:00 AM,0.356,
5536,03/24/22 11:15:00 AM,0.356,
5537,03/24/22 12:15:00 PM,0.356,
5538,03/24/22 01:15:00 PM,0.356,
5539,03/24/22 02:15:00 PM,0.356,
5540,03/24/22 03:15:00 PM,0.356,
5541,03/24/22 04:15:00 PM,0.356,
5542,03/24/22 05:15:00 PM,0.356,
5543,03/24/22 06:15:00 PM,0.356,
5544,03/24/22 07:15:00 PM,0.356,
5545,03/24/22 08:15:00 PM,0.356,
5546,03/24/22 09:15:00 PM,0.356,
5547,03/24/22 10:15:00 PM,0.356,
5548,03/24/22 11:15:00 PM,0.356,
5549,03/25/22 12:15:00 AM,0.356,
5550,03/25/22 01:15:00 AM,0.356,
5551,03/25/22 02:15:00 AM,0.356,
5552,03/25/22 03:15:00 AM,0.356,
5553,03/25/22 04:15:00 AM,0.356,
5554,03/25/22 05:15:00 AM,0.356,
5555,03/25/22 06:15:00 AM,0.356,
5556,03/25/22 07:15:00 AM,0.356,
5557,03/25/22 08:15:00 AM,0.356,
5558,03/25/22 09:15:00 AM,0.356,
5559,03/25/22 10:15:00 AM,0.356,
5560,03/25/22 11:15:00 AM,0.356,
5561,03/25/22 12:15:00 PM,0.356,
5562,03/25/22 01:15:00 PM,0.356,
5563,03/25/22 02:15:00 PM,0.356,
5564,03/25/22 03:15:00 PM,0.356,
5565,03/25/22 04:15:00 PM,0.356,
5566,03/25/22 05:15:00 PM,0.356,
5567,03/25/22 06:15:00 PM,0.356,
5568,03/25/22 07:15:00 PM,0.356,
5569,03/25/22 08:15:00 PM,0.329,
5570,03/25/22 09:15:00 PM,0.329,
5571,03/25/22 10:15:00 PM,0.329,
5572,03/25/22 11:15:00 PM,0.329,
5573,03/26/22 12:15:00 AM,0.329,
5574,03/26/22 01:15:00 AM,0.329,
5575,03/26/22 02:15:00 AM,0.329,
5576,03/26/22 03:15:00 AM,0.329,
5577,03/26/22 04:15:00 AM,0.329,
5578,03/26/22 05:15:00 AM,0.329,
5579,03/26/22 06:15:00 AM,0.329,
5580,03/26/22 07:15:00 AM,0.329,
5581,03/26/22 08:15:00 AM,0.329,
5582,03/26/22 09:15:00 AM,0.329,
5583,03/26/22 10:15:00 AM,0.329,
5584,03/26/22 11:15:00 AM,0.329,
5585,03/26/22 12:15:00 PM,0.329,
5586,03/26/22 01:15:00 PM,0.329,
5587,03/26/22 02:15:00 PM,0.329,
5588,03/26/22 03:15:00 PM,0.329,
5589,03/26/22 04:15:00 PM,0.329,
5590,03/26/22 05:15:00 PM,0.329,
5591,03/26/22 06:15:00 PM,0.329,
5592,03/26/22 07:15:00 PM,0.329,
5593,03/26/22 08:15:00 PM,0.329,
5594,03/26/22 09:15:00 PM,0.329,
5595,03/26/22 10:15:00 PM,0.356,
5596,03/26/22 11:15:00 PM,0.356,
5597,03/27/22 12:15:00 AM,0.356,
5598,03/27/22 01:15:00 AM,0.356,
5599,03/27/22 02:15:00 AM,0.356,
5600,03/27/22 03:15:00 AM,0.356,
5601,03/27/22 04:15:00 AM,0.356,
5602,03/27/22 05:15:00 AM,0.356,
5603,03/27/22 06:15:00 AM,0.356,
5604,03/27/22 07:15:00 AM,0.356,
5605,03/27/22 08:15:00 AM,0.356,
5606,03/27/22 09:15:00 AM,0.356,
5607,03/27/22 10:15:00 AM,0.356,
5608,03/27/22 11:15:00 AM,0.356,
5609,03/27/22 12:15:00 PM,0.356,
5610,03/27/22 01:15:00 PM,0.356,
5611,03/27/22 02:15:00 PM,0.356,
5612,03/27/22 03:15:00 PM,0.356,
5613,03/27/22 04:15:00 PM,0.356,
5614,03/27/22 05:15:00 PM,0.329,
5615,03/27/22 06:15:00 PM,0.356,
5616,03/27/22 07:15:00 PM,0.329,
5617,03/27/22 08:15:00 PM,0.356,
5618,03/27/22 09:15:00 PM,0.356,
5619,03/27/22 10:15:00 PM,0.356,
5620,03/27/22 11:15:00 PM,0.356,
5621,03/28/22 12:15:00 AM,0.356,
5622,03/28/22 01:15:00 AM,0.356,
5623,03/28/22 02:15:00 AM,0.329,
5624,03/28/22 03:15:00 AM,0.356,
5625,03/28/22 04:15:00 AM,0.356,
5626,03/28/22 05:15:00 AM,0.329,
5627,03/28/22 06:15:00 AM,0.356,
5628,03/28/22 07:15:00 AM,0.356,
5629,03/28/22 08:15:00 AM,0.356,
5630,03/28/22 09:15:00 AM,0.356,
5631,03/28/22 10:15:00 AM,0.356,
5632,03/28/22 11:15:00 AM,0.356,
5633,03/28/22 12:15:00 PM,0.356,
5634,03/28/22 01:15:00 PM,0.356,
5635,03/28/22 02:15:00 PM,0.356,
5636,03/28/22 03:15:00 PM,0.329,
5637,03/28/22 04:15:00 PM,0.356,
5638,03/28/22 05:15:00 PM,0.329,
5639,03/28/22 06:15:00 PM,0.329,
5640,03/28/22 07:15:00 PM,0.329,
5641,03/28/22 08:15:00 PM,0.329,
5642,03/28/22 09:15:00 PM,0.329,
5643,03/28/22 10:15:00 PM,0.329,
5644,03/28/22 11:15:00 PM,0.329,
5645,03/29/22 12:15:00 AM,0.329,
5646,03/29/22 01:15:00 AM,0.329,
5647,03/29/22 02:15:00 AM,0.356,
5648,03/29/22 03:15:00 AM,0.356,
5649,03/29/22 04:15:00 AM,0.356,
5650,03/29/22 05:15:00 AM,0.356,
5651,03/29/22 06:15:00 AM,0.356,
5652,03/29/22 07:15:00 AM,0.356,
5653,03/29/22 08:15:00 AM,0.356,
5654,03/29/22 09:15:00 AM,0.356,
5655,03/29/22 10:15:00 AM,0.356,
5656,03/29/22 11:15:00 AM,0.356,
5657,03/29/22 12:15:00 PM,0.356,
5658,03/29/22 01:15:00 PM,0.356,
5659,03/29/22 02:15:00 PM,0.356,
5660,03/29/22 03:15:00 PM,0.356,
5661,03/29/22 04:15:00 PM,0.356,
5662,03/29/22 05:15:00 PM,0.356,
5663,03/29/22 06:15:00 PM,0.356,
5664,03/29/22 07:15:00 PM,0.356,
5665,03/29/22 08:15:00 PM,0.356,
5666,03/29/22 09:15:00 PM,0.356,
5667,03/29/22 10:15:00 PM,0.356,
5668,03/29/22 11:15:00 PM,0.356,
5669,03/30/22 12:15:00 AM,0.356,
5670,03/30/22 01:15:00 AM,0.356,
5671,03/30/22 02:15:00 AM,0.356,
5672,03/30/22 03:15:00 AM,0.356,
5673,03/30/22 04:15:00 AM,0.329,
5674,03/30/22 05:15:00 AM,0.329,
5675,03/30/22 06:15:00 AM,0.329,
5676,03/30/22 07:15:00 AM,0.329,
5677,03/30/22 08:15:00 AM,0.329,
5678,03/30/22 09:15:00 AM,0.329,
5679,03/30/22 10:15:00 AM,0.356,
5680,03/30/22 11:15:00 AM,0.356,
5681,03/30/22 12:15:00 PM,0.356,
5682,03/30/22 01:15:00 PM,0.356,
5683,03/30/22 02:15:00 PM,0.356,
5684,03/30/22 03:15:00 PM,0.329,
5685,03/30/22 04:15:00 PM,0.356,
5686,03/30/22 05:15:00 PM,0.356,
5687,03/30/22 06:15:00 PM,0.356,
5688,03/30/22 07:15:00 PM,0.356,
5689,03/30/22 08:15:00 PM,0.356,
5690,03/30/22 09:15:00 PM,0.329,
5691,03/30/22 10:15:00 PM,0.329,
5692,03/30/22 11:15:00 PM,0.329,
5693,03/31/22 12:15:00 AM,0.329,
5694,03/31/22 01:15:00 AM,0.329,
5695,03/31/22 02:15:00 AM,0.329,
5696,03/31/22 03:15:00 AM,0.329,
5697,03/31/22 04:15:00 AM,0.329,
5698,03/31/22 05:15:00 AM,0.329,
5699,03/31/22 06:15:00 AM,0.329,
5700,03/31/22 07:15:00 AM,0.329,
5701,03/31/22 08:15:00 AM,0.329,
5702,03/31/22 09:15:00 AM,0.329,
5703,03/31/22 10:15:00 AM,0.329,
5704,03/31/22 11:15:00 AM,0.329,
5705,03/31/22 12:15:00 PM,0.329,
5706,03/31/22 01:15:00 PM,0.329,
5707,03/31/22 02:15:00 PM,0.329,
5708,03/31/22 03:15:00 PM,0.329,
5709,03/31/22 04:15:00 PM,0.329,
5710,03/31/22 05:15:00 PM,0.329,
5711,03/31/22 06:15:00 PM,0.329,
5712,03/31/22 07:15:00 PM,0.329,
5713,03/31/22 08:15:00 PM,0.329,
5714,03/31/22 09:15:00 PM,0.329,
5715,03/31/22 10:15:00 PM,0.329,
5716,03/31/22 11:15:00 PM,0.329,
5717,04/01/22 12:15:00 AM,0.329,
5718,04/01/22 01:15:00 AM,0.329,
5719,04/01/22 02:15:00 AM,0.329,
5720,04/01/22 03:15:00 AM,0.329,
5721,04/01/22 04:15:00 AM,0.329,
5722,04/01/22 05:15:00 AM,0.329,
5723,04/01/22 06:15:00 AM,0.329,
5724,04/01/22 07:15:00 AM,0.329,
5725,04/01/22 08:15:00 AM,0.329,
5726,04/01/22 09:15:00 AM,0.329,
5727,04/01/22 10:15:00 AM,0.329,
5728,04/01/22 11:15:00 AM,0.329,
5729,04/01/22 12:15:00 PM,0.329,
5730,04/01/22 01:15:00 PM,0.329,
5731,04/01/22 02:15:00 PM,0.329,
5732,04/01/22 03:15:00 PM,0.329,
5733,04/01/22 04:15:00 PM,0.329,
5734,04/01/22 05:15:00 PM,0.329,
5735,04/01/22 06:15:00 PM,0.329,
5736,04/01/22 07:15:00 PM,0.329,
5737,04/01/22 08:15:00 PM,0.329,
5738,04/01/22 09:15:00 PM,0.329,
5739,04/01/22 10:15:00 PM,0.329,
5740,04/01/22 11:15:00 PM,0.329,
5741,04/02/22 12:15:00 AM,0.329,
5742,04/02/22 01:15:00 AM,0.329,
5743,04/02/22 02:15:00 AM,0.329,
5744,04/02/22 03:15:00 AM,0.329,
5745,04/02/22 04:15:00 AM,0.329,
5746,04/02/22 05:15:00 AM,0.329,
5747,04/02/22 06:15:00 AM,0.329,
5748,04/02/22 07:15:00 AM,0.329,
5749,04/02/22 08:15:00 AM,0.329,
5750,04/02/22 09:15:00 AM,0.329,
5751,04/02/22 10:15:00 AM,0.329,
5752,04/02/22 11:15:00 AM,0.329,
5753,04/02/22 12:15:00 PM,0.329,
5754,04/02/22 01:15:00 PM,0.329,
5755,04/02/22 02:15:00 PM,0.329,
5756,04/02/22 03:15:00 PM,0.329,
5757,04/02/22 04:15:00 PM,0.329,
5758,04/02/22 05:15:00 PM,0.329,
5759,04/02/22 06:15:00 PM,0.329,
5760,04/02/22 07:15:00 PM,0.329,
5761,04/02/22 08:15:00 PM,0.329,
5762,04/02/22 09:15:00 PM,0.329,
5763,04/02/22 10:15:00 PM,0.329,
5764,04/02/22 11:15:00 PM,0.329,
5765,04/03/22 12:15:00 AM,0.329,
5766,04/03/22 01:15:00 AM,0.329,
5767,04/03/22 02:15:00 AM,0.329,
5768,04/03/22 03:15:00 AM,0.329,
5769,04/03/22 04:15:00 AM,0.329,
5770,04/03/22 05:15:00 AM,0.329,
5771,04/03/22 06:15:00 AM,0.329,
5772,04/03/22 07:15:00 AM,0.329,
5773,04/03/22 08:15:00 AM,0.329,
5774,04/03/22 09:15:00 AM,0.329,
5775,04/03/22 10:15:00 AM,0.329,
5776,04/03/22 11:15:00 AM,0.329,
5777,04/03/22 12:15:00 PM,0.329,
5778,04/03/22 01:15:00 PM,0.329,
5779,04/03/22 02:15:00 PM,0.329,
5780,04/03/22 03:15:00 PM,0.329,
5781,04/03/22 04:15:00 PM,0.329,
5782,04/03/22 05:15:00 PM,0.329,
5783,04/03/22 06:15:00 PM,0.329,
5784,04/03/22 07:15:00 PM,0.329,
5785,04/03/22 08:15:00 PM,0.329,
5786,04/03/22 09:15:00 PM,0.329,
5787,04/03/22 10:15:00 PM,0.329,
5788,04/03/22 11:15:00 PM,0.329,
5789,04/04/22 12:15:00 AM,0.329,
5790,04/04/22 01:15:00 AM,0.329,
5791,04/04/22 02:15:00 AM,0.329,
5792,04/04/22 03:15:00 AM,0.329,
5793,04/04/22 04:15:00 AM,0.329,
5794,04/04/22 05:15:00 AM,0.329,
5795,04/04/22 06:15:00 AM,0.329,
5796,04/04/22 07:15:00 AM,0.329,
5797,04/04/22 08:15:00 AM,0.329,
5798,04/04/22 09:15:00 AM,0.329,
5799,04/04/22 10:15:00 AM,0.329,
5800,04/04/22 11:15:00 AM,0.329,
5801,04/04/22 12:15:00 PM,0.329,
5802,04/04/22 01:15:00 PM,0.329,
5803,04/04/22 02:15:00 PM,0.329,
5804,04/04/22 03:15:00 PM,0.329,
5805,04/04/22 04:15:00 PM,0.329,
5806,04/04/22 05:15:00 PM,0.329,
5807,04/04/22 06:15:00 PM,0.329,
5808,04/04/22 07:15:00 PM,0.329,
5809,04/04/22 08:15:00 PM,0.329,
5810,04/04/22 09:15:00 PM,0.329,
5811,04/04/22 10:15:00 PM,0.301,
5812,04/04/22 11:15:00 PM,0.301,
5813,04/05/22 12:15:00 AM,0.329,
5814,04/05/22 01:15:00 AM,0.329,
5815,04/05/22 02:15:00 AM,0.301,
5816,04/05/22 03:15:00 AM,0.301,
5817,04/05/22 04:15:00 AM,0.301,
5818,04/05/22 05:15:00 AM,0.301,
5819,04/05/22 06:15:00 AM,0.301,
5820,04/05/22 07:15:00 AM,0.301,
5821,04/05/22 08:15:00 AM,0.301,
5822,04/05/22 09:15:00 AM,0.301,
5823,04/05/22 10:15:00 AM,0.301,
5824,04/05/22 11:15:00 AM,0.301,
5825,04/05/22 12:15:00 PM,0.301,
5826,04/05/22 01:15:00 PM,0.301,
5827,04/05/22 02:15:00 PM,0.301,
5828,04/05/22 03:15:00 PM,0.301,
5829,04/05/22 04:15:00 PM,0.301,
5830,04/05/22 05:15:00 PM,0.301,
5831,04/05/22 06:15:00 PM,0.329,
5832,04/05/22 07:15:00 PM,0.301,
5833,04/05/22 08:15:00 PM,0.301,
5834,04/05/22 09:15:00 PM,0.301,
5835,04/05/22 10:15:00 PM,0.301,
5836,04/05/22 11:15:00 PM,0.301,
5837,04/06/22 12:15:00 AM,0.301,
5838,04/06/22 01:15:00 AM,0.301,
5839,04/06/22 02:15:00 AM,0.301,
5840,04/06/22 03:15:00 AM,0.301,
5841,04/06/22 04:15:00 AM,0.301,
5842,04/06/22 05:15:00 AM,0.301,
5843,04/06/22 06:15:00 AM,0.301,
5844,04/06/22 07:15:00 AM,0.301,
5845,04/06/22 08:15:00 AM,0.301,
5846,04/06/22 09:15:00 AM,0.301,
5847,04/06/22 10:15:00 AM,0.301,
5848,04/06/22 11:15:00 AM,0.301,
5849,04/06/22 12:15:00 PM,0.301,
5850,04/06/22 01:15:00 PM,0.301,
5851,04/06/22 02:15:00 PM,0.301,
5852,04/06/22 03:15:00 PM,0.301,
5853,04/06/22 04:15:00 PM,0.329,
5854,04/06/22 05:15:00 PM,0.329,
5855,04/06/22 06:15:00 PM,0.329,
5856,04/06/22 07:15:00 PM,0.329,
5857,04/06/22 08:15:00 PM,0.329,
5858,04/06/22 09:15:00 PM,0.329,
5859,04/06/22 10:15:00 PM,0.329,
5860,04/06/22 11:15:00 PM,0.329,
5861,04/07/22 12:15:00 AM,0.329,
5862,04/07/22 01:15:00 AM,0.329,
5863,04/07/22 02:15:00 AM,0.329,
5864,04/07/22 03:15:00 AM,0.329,
5865,04/07/22 04:15:00 AM,0.329,
5866,04/07/22 05:15:00 AM,0.329,
5867,04/07/22 06:15:00 AM,0.329,
5868,04/07/22 07:15:00 AM,0.329,
5869,04/07/22 08:15:00 AM,0.329,
5870,04/07/22 09:15:00 AM,0.329,
5871,04/07/22 10:15:00 AM,0.329,
5872,04/07/22 11:15:00 AM,0.329,
5873,04/07/22 12:15:00 PM,0.329,
5874,04/07/22 01:15:00 PM,0.329,
5875,04/07/22 02:15:00 PM,0.329,
5876,04/07/22 03:15:00 PM,0.329,
5877,04/07/22 04:15:00 PM,0.329,
5878,04/07/22 05:15:00 PM,0.329,
5879,04/07/22 06:15:00 PM,0.329,
5880,04/07/22 07:15:00 PM,0.329,
5881,04/07/22 08:15:00 PM,0.329,
5882,04/07/22 09:15:00 PM,0.329,
5883,04/07/22 10:15:00 PM,0.329,
5884,04/07/22 11:15:00 PM,0.356,
5885,04/08/22 12:15:00 AM,0.329,
5886,04/08/22 01:15:00 AM,0.329,
5887,04/08/22 02:15:00 AM,0.329,
5888,04/08/22 03:15:00 AM,0.356,
5889,04/08/22 04:15:00 AM,0.329,
5890,04/08/22 05:15:00 AM,0.329,
5891,04/08/22 06:15:00 AM,0.329,
5892,04/08/22 07:15:00 AM,0.329,
5893,04/08/22 08:15:00 AM,0.329,
5894,04/08/22 09:15:00 AM,0.329,
5895,04/08/22 10:15:00 AM,0.329,
5896,04/08/22 11:15:00 AM,0.329,
5897,04/08/22 12:15:00 PM,0.329,
5898,04/08/22 01:15:00 PM,0.329,
5899,04/08/22 02:15:00 PM,0.329,
5900,04/08/22 03:15:00 PM,0.329,
5901,04/08/22 04:15:00 PM,0.356,
5902,04/08/22 05:15:00 PM,0.329,
5903,04/08/22 06:15:00 PM,0.329,
5904,04/08/22 07:15:00 PM,0.329,
5905,04/08/22 08:15:00 PM,0.329,
5906,04/08/22 09:15:00 PM,0.329,
5907,04/08/22 10:15:00 PM,0.329,
5908,04/08/22 11:15:00 PM,0.329,
5909,04/09/22 12:15:00 AM,0.329,
5910,04/09/22 01:15:00 AM,0.329,
5911,04/09/22 02:15:00 AM,0.329,
5912,04/09/22 03:15:00 AM,0.329,
5913,04/09/22 04:15:00 AM,0.329,
5914,04/09/22 05:15:00 AM,0.329,
5915,04/09/22 06:15:00 AM,0.329,
5916,04/09/22 07:15:00 AM,0.329,
5917,04/09/22 08:15:00 AM,0.329,
5918,04/09/22 09:15:00 AM,0.329,
5919,04/09/22 10:15:00 AM,0.329,
5920,04/09/22 11:15:00 AM,0.329,
5921,04/09/22 12:15:00 PM,0.329,
5922,04/09/22 01:15:00 PM,0.329,
5923,04/09/22 02:15:00 PM,0.329,
5924,04/09/22 03:15:00 PM,0.329,
5925,04/09/22 04:15:00 PM,0.329,
5926,04/09/22 05:15:00 PM,0.329,
5927,04/09/22 06:15:00 PM,0.329,
5928,04/09/22 07:15:00 PM,0.329,
5929,04/09/22 08:15:00 PM,0.329,
5930,04/09/22 09:15:00 PM,0.329,
5931,04/09/22 10:15:00 PM,0.329,
5932,04/09/22 11:15:00 PM,0.329,
5933,04/10/22 12:15:00 AM,0.329,
5934,04/10/22 01:15:00 AM,0.329,
